ds,y
1781090880.9814847,2962
1781090880.9861572,66
1781090880.9861581,66
1781090880.9936097,2962
1781090880.9943311,66
1781090881.0071106,66
1781090881.0075216,2962
1781090881.0075352,66
1781090881.0225687,2962
1781090881.0236163,66
1781090881.0351412,66
1781090881.0360773,66
1781090881.036079,2962
1781090881.036106,2962
1781090881.042941,66
1781090881.0496032,2962
1781090881.0496106,66
1781090881.063102,66
1781090881.0632186,2962
1781090881.063372,2962
1781090881.0700018,66
1781090881.0773993,2962
1781090881.077428,66
1781090881.0825334,2962
1781090881.091045,2962
1781090881.0910652,66
1781090881.1051822,66
1781090881.1052022,1514
1781090881.1052318,66
1781090881.112613,2962
1781090881.1126652,66
1781090881.1258671,2962
1781090881.1259358,66
1781090881.143055,2962
1781090881.1448898,66
1781090881.1534352,66
1781090881.1534574,1514
1781090881.1534634,2962
1781090881.1544075,2962
1781090881.174188,2962
1781090881.174182,66
1781090881.1742811,66
1781090881.181562,2962
1781090881.1816099,66
1781090881.1949406,66
1781090881.1950853,2962
1781090881.1961126,66
1781090881.1961167,2962
1781090881.2029667,66
1781090881.2096593,2962
1781090881.2096794,66
1781090881.2236738,2962
1781090881.223701,66
1781090881.237334,2962
1781090881.2373962,66
1781090881.2513056,2962
1781090881.2513618,66
1781090881.257511,2962
1781090881.2643685,2962
1781090881.2650251,2962
1781090881.2780354,66
1781090881.2784712,2962
1781090881.2784932,66
1781090881.2920377,66
1781090881.2924793,66
1781090881.2925425,66
1781090881.2929153,2962
1781090881.2929342,66
1781090881.3069572,2962
1781090881.3069866,66
1781090881.3207793,2962
1781090881.3207963,66
1781090881.3343368,2962
1781090881.3343725,66
1781090881.3349433,2962
1781090881.341496,2962
1781090881.3504388,2962
1781090881.3555543,66
1781090881.361879,2962
1781090881.3619566,66
1781090881.3755474,2962
1781090881.3755753,66
1781090881.3892999,66
1781090881.3901286,2962
1781090881.390201,66
1781090881.40341,66
1781090881.4034388,2962
1781090881.4038255,66
1781090881.4042585,2962
1781090881.4100325,66
1781090881.4186678,2962
1781090881.418708,66
1781090881.4318523,2962
1781090881.431946,66
1781090881.4455998,1514
1781090881.4456234,66
1781090881.4522116,2962
1781090881.452298,66
1781090881.4612446,1514
1781090881.4612486,2962
1781090881.466204,2962
1781090881.4754167,2962
1781090881.4800513,2962
1781090881.489473,66
1781090881.4894755,66
1781090881.4942093,66
1781090881.4942176,66
1781090881.4942195,2962
1781090881.4942486,66
1781090881.5079973,2962
1781090881.5080285,66
1781090881.5220063,2962
1781090881.5221715,66
1781090881.5358152,2962
1781090881.5360427,66
1781090881.5487404,2962
1781090881.5498228,2962
1781090881.5560806,2962
1781090881.5635207,2962
1781090881.5694933,66
1781090881.569507,66
1781090881.577329,66
1781090881.577349,2962
1781090881.5773833,66
1781090881.58099,74
1781090881.591657,2962
1781090881.591807,66
1781090881.6055944,2962
1781090881.6057122,66
1781090881.6076157,2962
1781090881.620226,66
1781090881.6203194,66
1781090881.6203208,52
1781090881.6203353,2962
1781090881.6203701,66
1781090881.6271527,2962
1781090881.6331487,66
1781090881.6338968,2962
1781090881.633914,66
1781090881.6478431,2962
1781090881.647862,66
1781090881.660938,2962
1781090881.6610563,66
1781090881.6747286,2962
1781090881.6749477,66
1781090881.6887834,2962
1781090881.6899714,66
1781090881.702488,66
1781090881.7037282,66
1781090881.7037296,2962
1781090881.7037766,2962
1781090881.710574,66
1781090881.7179968,2962
1781090881.7185497,66
1781090881.7305992,2962
1781090881.7306724,66
1781090881.7444773,2962
1781090881.744499,66
1781090881.758096,74
1781090881.7594707,2962
1781090881.7616563,66
1781090881.7616625,66
1781090881.7638836,2962
1781090881.771127,2962
1781090881.7725189,66
1781090881.772523,1514
1781090881.779439,2962
1781090881.7846189,2962
1781090881.7931535,1514
1781090881.7980509,66
1781090881.798997,66
1781090881.7989984,66
1781090881.800693,2962
1781090881.8007627,66
1781090881.8119376,2962
1781090881.8148627,2962
1781090881.8191075,66
1781090881.827635,2962
1781090881.8276546,66
1781090881.8310702,2962
1781090881.8414552,66
1781090881.841568,2962
1781090881.842099,2962
1781090881.851861,66
1781090881.8518617,2962
1781090881.8558836,66
1781090881.8559334,2962
1781090881.8655796,66
1781090881.8710136,74
1781090881.87103,2962
1781090881.871088,74
1781090881.871852,66
1781090881.8841515,2962
1781090881.8863897,66
1781090881.8982754,66
1781090881.8982782,2962
1781090881.8994508,66
1781090881.9089634,2962
1781090881.9118793,66
1781090881.9119413,66
1781090881.9121618,2962
1781090881.9157584,66
1781090881.9263232,2322
1781090881.9282522,66
1781090881.930569,2962
1781090881.943326,2962
1781090881.9433632,66
1781090881.9536552,66
1781090881.9536793,66
1781090881.9635935,66
1781090881.9635963,2962
1781090881.9636176,66
1781090881.9675124,2962
1781090881.9746187,2962
1781090881.9794767,66
1781090881.999629,66
1781090882.0230696,2962
1781090882.0232651,66
1781090882.0365124,2962
1781090882.0402484,1514
1781090882.0562122,2962
1781090882.0660346,2962
1781090882.0660424,66
1781090882.0751235,2962
1781090882.0828376,66
1781090882.083865,66
1781090882.094395,2962
1781090882.1006916,2962
1781090882.1014693,66
1781090882.1176364,2962
1781090882.1176572,66
1781090882.1366088,66
1781090882.1367404,2962
1781090882.1367898,2962
1781090882.4976063,66
1781090882.5053694,1514
1781090882.506388,66
1781090882.5063965,2962
1781090882.5064194,2962
1781090882.5193346,66
1781090882.5193439,2962
1781090882.5369549,74
1781090882.5369847,74
1781090882.5394838,66
1781090882.540246,2962
1781090882.5402644,66
1781090882.545961,2962
1781090882.5473545,66
1781090882.5473568,66
1781090882.5473585,2962
1781090882.5536232,66
1781090882.5612164,2962
1781090882.5616012,66
1781090882.5752425,2962
1781090882.575407,66
1781090882.589209,2962
1781090882.589244,66
1781090882.603218,2962
1781090882.6032465,66
1781090882.615267,1514
1781090882.6152742,2962
1781090882.6166093,66
1781090882.6166246,66
1781090882.6176708,2962
1781090882.6301894,2962
1781090882.6317809,2962
1781090882.6427484,66
1781090882.6427493,66
1781090882.6433766,2962
1781090882.6444156,2962
1781090882.6573112,66
1781090882.6588893,2962
1781090882.6589026,66
1781090882.6765857,66
1781090882.6765873,66
1781090882.6765883,2962
1781090882.6766331,66
1781090883.1569378,2962
1781090883.157311,66
1781090883.1636922,2962
1781090883.1638324,66
1781090883.17789,66
1781090883.1779115,78
1781090883.1779132,66
1781090883.1780734,2962
1781090883.1785107,2962
1781090883.1850972,2962
1781090883.192492,2962
1781090883.198975,66
1781090883.1989763,66
1781090883.2096136,2962
1781090883.2101529,66
1781090883.2158258,2962
1781090883.2196481,66
1781090883.2203567,2962
1781090883.2226958,2962
1781090883.2336805,2962
1781090883.2367368,66
1781090883.2367377,66
1781090883.2509356,66
1781090883.2509434,2962
1781090883.2510564,66
1781090883.2557957,2962
1781090883.2616282,1514
1781090883.2625175,66
1781090883.2717757,2962
1781090883.2718759,66
1781090883.274653,2962
1781090883.2825248,2962
1781090883.2826414,66
1781090883.2962377,2962
1781090883.2963543,66
1781090883.3137102,2962
1781090883.3138206,66
1781090883.324007,66
1781090883.3242502,2962
1781090883.3242953,66
1781090883.3347442,2962
1781090883.3450441,66
1781090883.345123,66
1781090883.3451252,2962
1781090883.3451169,2962
1781090883.3552725,2962
1781090883.3552759,66
1781090883.35534,66
1781090883.366147,66
1781090883.3666062,2962
1781090883.3666232,66
1781090883.380461,2962
1781090883.3807313,66
1781090883.3966048,2962
1781090883.3966606,66
1781090883.396761,2962
1781090883.407004,1514
1781090883.4081123,2962
1781090883.4174228,2962
1781090883.422096,66
1781090883.4221003,66
1781090883.4221063,1514
1781090883.4248462,66
1781090883.4248476,66
1781090883.4293637,2962
1781090883.4293926,66
1781090883.4432495,2962
1781090883.443294,66
1781090883.44978,2962
1781090883.4567678,66
1781090883.456771,66
1781090883.4567645,2962
1781090883.4576077,2962
1781090883.470158,66
1781090883.471086,2962
1781090883.4711044,66
1781090883.4852333,2962
1781090883.4852803,66
1781090883.489498,2962
1781090883.4992874,2962
1781090883.4993436,66
1781090883.5135002,2962
1781090883.5135577,66
1781090883.5272357,2962
1781090883.5272808,66
1781090883.5421321,2962
1781090883.5422184,66
1781090883.5542526,2962
1781090883.5542998,66
1781090883.5733078,66
1781090883.5733373,66
1781090883.573341,2962
1781090883.5735822,2962
1781090883.5815234,66
1781090883.58154,2962
1781090883.5823908,1514
1781090883.5935063,2962
1781090883.6038263,66
1781090883.6038542,66
1781090883.6038568,2962
1781090883.6038053,2962
1781090883.6111226,66
1781090883.6111372,66
1781090883.6172636,2962
1781090883.6172986,66
1781090883.6356912,66
1781090883.6357088,66
1781090883.6357098,66
1781090883.635711,66
1781090883.635712,2962
1781090883.635747,2962
1781090883.6426861,66
1781090883.645834,2962
1781090883.6458712,66
1781090883.6603463,1514
1781090883.66039,66
1781090883.666623,2962
1781090883.6666577,66
1781090883.6873622,2962
1781090883.6883097,66
1781090883.6933992,2962
1781090883.6942074,2962
1781090883.700064,1570
1781090883.7081316,2962
1781090883.7081275,66
1781090883.7081752,66
1781090883.722397,66
1781090883.7224035,2962
1781090883.7224264,66
1781090883.7318769,2962
1781090883.7390783,2962
1781090883.7390814,2962
1781090883.7493618,1514
1781090883.7599406,2962
1781090883.7599382,66
1781090883.7601254,66
1781090883.770387,66
1781090883.7704391,66
1781090883.771005,2962
1781090883.7710176,66
1781090883.7845378,66
1781090883.784716,2962
1781090883.7847345,66
1781090883.811932,66
1781090883.8119595,52
1781090883.8119607,2962
1781090883.8121712,66
1781090883.819181,2962
1781090883.819235,66
1781090883.8339686,2962
1781090883.8340108,66
1781090883.8409514,2962
1781090883.8535147,66
1781090883.85353,2962
1781090883.8535202,1514
1781090883.8548036,2962
1781090883.861074,2962
1781090883.8687525,66
1781090883.868759,66
1781090883.8747308,66
1781090883.874737,2962
1781090883.874756,66
1781090883.8950033,2962
1781090883.8950655,66
1781090883.9007843,2962
1781090883.9033709,66
1781090883.9033828,2962
1781090883.9080524,66
1781090883.909982,2962
1781090883.9169626,2962
1781090883.9263408,66
1781090883.9307258,66
1781090883.9307346,1514
1781090883.938056,2962
1781090883.938077,66
1781090883.957687,2962
1781090883.9577925,66
1781090883.9651332,2962
1781090883.9651513,66
1781090883.9680552,2962
1781090883.9890459,66
1781090883.9890592,66
1781090883.9890606,2962
1781090883.9890928,66
1781090883.9891164,66
1781090883.996562,2962
1781090883.9967964,66
1781090884.4928489,66
1781090884.4943168,66
1781090884.4943213,66
1781090884.4943228,2266
1781090884.494552,2962
1781090884.49889,2962
1781090884.5017138,66
1781090884.5017242,66
1781090884.5177016,1514
1781090884.5178015,66
1781090884.5195768,2962
1781090884.5195987,66
1781090884.5419827,2962
1781090884.5439339,2962
1781090884.5490687,2962
1781090884.561764,66
1781090884.5618389,66
1781090884.561841,66
1781090884.5624008,66
1781090884.562842,2962
1781090884.5628388,66
1781090884.563107,66
1781090884.600206,66
1781090884.6011071,1514
1781090884.6011112,2962
1781090884.6164713,1514
1781090884.6164958,66
1781090884.6248655,2962
1781090884.6248894,66
1781090884.641764,66
1781090884.6417665,2962
1781090884.6417756,2962
1781090884.6485724,66
1781090884.65928,1570
1781090884.659516,66
1781090884.672501,66
1781090884.688638,2962
1781090884.7034159,66
1781090884.7034218,66
1781090884.7135386,2962
1781090884.7135785,66
1781090884.7223008,54
1781090884.7230716,66
1781090884.7230828,2962
1781090884.7448285,66
1781090884.7664826,2962
1781090884.7665112,66
1781090884.7863157,66
1781090884.7863178,2962
1781090884.7863445,2962
1781090884.7934084,66
1781090885.4971774,66
1781090885.4972534,2962
1781090885.5059478,66
1781090885.505952,66
1781090885.5059545,2962
1781090885.5060344,2962
1781090885.5186522,66
1781090885.5224736,2962
1781090885.522505,66
1781090885.5579724,66
1781090885.5813386,66
1781090885.5813477,1514
1781090885.581383,1514
1781090885.581392,2962
1781090885.584746,2962
1781090885.5958078,66
1781090885.5958183,66
1781090885.6021297,2962
1781090885.6021638,66
1781090885.6364064,66
1781090885.636618,54
1781090885.6381233,66
1781090885.6381571,2962
1781090885.6537323,2962
1781090885.6547914,66
1781090885.654795,2962
1781090885.6608636,66
1781090885.671887,2962
1781090885.6719131,66
1781090885.7202907,66
1781090885.720535,66
1781090885.7205405,2962
1781090885.720598,2962
1781090885.7289186,66
1781090885.77208,66
1781090885.7721448,2962
1781090885.772172,2962
1781090885.7839608,66
1781090885.787851,2962
1781090885.7879012,66
1781090885.822868,66
1781090885.822941,2962
1781090885.839379,1514
1781090885.839423,66
1781090885.847945,2962
1781090885.847972,66
1781090885.8654826,2962
1781090885.8655233,66
1781090885.8866413,2962
1781090886.284121,1514
1781090886.2844229,66
1781090886.2844,2962
1781090886.2844586,66
1781090886.2844615,2962
1781090886.2979212,66
1781090886.3112094,66
1781090886.3142114,2962
1781090886.337118,2962
1781090886.3371375,66
1781090886.3547976,52
1781090886.3550382,2962
1781090886.3550513,66
1781090886.3895893,66
1781090886.389835,2962
1781090886.4138112,66
1781090886.413815,2962
1781090886.4138427,2962
1781090886.5028198,2962
1781090886.5028162,66
1781090886.5031126,66
1781090886.5097826,2962
1781090886.5101614,66
1781090886.5234516,66
1781090886.5236065,2962
1781090886.5236888,2962
1781090886.531112,66
1781090886.5375845,2962
1781090886.539062,66
1781090886.5574598,2962
1781090886.5575156,66
1781090886.565278,66
1781090886.5652957,1514
1781090886.565343,2962
1781090886.5723193,2962
1781090886.5723147,66
1781090886.572513,66
1781090887.4986186,2962
1781090887.500275,66
1781090887.5005302,2962
1781090887.5098855,2962
1781090887.511434,66
1781090887.5203683,66
1781090887.520386,66
1781090887.5203876,2962
1781090887.5204577,66
1781090887.5337546,2962
1781090887.5342114,66
1781090887.5472693,2962
1781090887.547295,66
1781090887.5616062,2962
1781090887.561804,66
1781090887.569115,1514
1781090887.5691185,2962
1781090887.5760493,2962
1781090887.5835893,2962
1781090887.5892286,66
1781090887.5892496,2962
1781090887.5964527,66
1781090887.5976696,66
1781090887.6029212,66
1781090887.6029322,2962
1781090887.6029637,66
1781090887.616916,2962
1781090887.6170282,66
1781090887.6306522,2962
1781090887.6307244,66
1781090887.6442087,2962
1781090887.644241,66
1781090887.656593,2962
1781090887.6586325,2962
1781090887.6633022,2962
1781090887.6724088,2962
1781090887.6858082,2962
1781090887.6857255,66
1781090887.6858163,66
1781090887.6858428,66
1781090887.699379,66
1781090887.6994464,2962
1781090887.7010877,2962
1781090887.7063367,66
1781090887.7135034,66
1781090887.7139952,66
1781090887.7140024,2962
1781090887.7140198,66
1781090887.7278924,2962
1781090887.7279167,66
1781090887.7415967,2962
1781090887.7416193,66
1781090887.7530978,2962
1781090887.755546,2962
1781090887.759903,2962
1781090887.769221,2962
1781090887.77342,66
1781090887.7742207,66
1781090887.7834983,66
1781090887.7835526,66
1781090887.7835548,66
1781090887.7844858,2962
1781090887.784548,66
1781090887.7990663,1514
1781090887.7992423,66
1781090887.8050804,2962
1781090887.8051424,66
1781090887.8183374,2962
1781090887.8184063,66
1781090887.8306684,1514
1781090887.830673,2962
1781090887.8342097,2962
1781090887.844442,2962
1781090887.846364,2962
1781090887.858652,66
1781090887.858653,66
1781090887.8601904,2962
1781090887.860205,66
1781090887.8734581,2962
1781090887.8747575,66
1781090887.8876653,2962
1781090887.88773,66
1781090887.9018354,66
1781090887.9018874,66
1781090887.9018888,2962
1781090887.9018953,2962
1781090887.908791,2962
1781090887.9159088,2962
1781090887.923811,66
1781090887.9238126,66
1781090887.9291883,2962
1781090887.929231,66
1781090887.943883,66
1781090887.9438994,2962
1781090887.9439273,2962
1781090887.9571307,2962
1781090887.957123,66
1781090887.9578972,66
1781090887.9745355,66
1781090887.9746594,66
1781090887.9746609,2962
1781090887.9748774,2962
1781090887.9818103,66
1781090887.9854662,66
1781090887.9854693,2962
1781090887.9855044,66
1781090887.9960797,2962
1781090887.9992552,2962
1781090888.0033114,66
1781090888.0132432,2962
1781090888.0133471,66
1781090888.0268245,2962
1781090888.0269194,66
1781090888.0408983,66
1781090888.0410163,66
1781090888.0414147,2962
1781090888.0414476,1514
1781090888.0414548,2962
1781090888.0555856,2962
1781090888.055687,66
1781090888.0557053,66
1781090888.069171,2962
1781090888.0693195,66
1781090888.082687,66
1781090888.082689,2962
1781090888.0827127,2962
1781090888.0899382,66
1781090888.0965981,2962
1781090888.096668,66
1781090888.1112156,2962
1781090888.1112301,66
1781090888.1247497,2962
1781090888.1263845,66
1781090888.145331,66
1781090888.1453516,66
1781090888.1453528,1514
1781090888.145438,2962
1781090888.1457906,2962
1781090888.1531496,66
1781090888.1531503,66
1781090888.1602862,2962
1781090888.1604753,66
1781090888.1742504,2962
1781090888.1742983,66
1781090888.1802566,2962
1781090888.1868565,2962
1781090888.1874251,66
1781090888.1874337,2962
1781090888.201708,2962
1781090888.2017062,66
1781090888.2018142,66
1781090888.2164958,66
1781090888.2165637,2962
1781090888.216588,66
1781090888.2298687,66
1781090888.2298856,2962
1781090888.229913,2962
1781090888.238031,66
1781090888.243003,2962
1781090888.2430797,66
1781090888.2576203,2962
1781090888.2577026,66
1781090888.2717702,66
1781090888.2718973,2962
1781090888.2719355,2962
1781090888.27889,66
1781090888.28616,2962
1781090888.2862322,66
1781090888.2991526,2962
1781090888.2992325,66
1781090888.3122542,66
1781090888.3136473,66
1781090888.3137062,818
1781090888.3137321,1514
1781090888.3137364,2962
1781090888.3187664,2962
1781090888.3275049,66
1781090888.3275058,2962
1781090888.3355768,2962
1781090888.3416634,66
1781090888.3416748,66
1781090888.3441415,66
1781090888.3710413,66
1781090888.3720765,66
1781090888.3845594,2962
1781090888.3870149,2962
1781090888.3911016,66
1781090888.4055104,2962
1781090888.4055374,66
1781090888.4402418,66
1781090888.4402514,66
1781090888.4403045,2962
1781090888.46188,2962
1781090888.46197,66
1781090888.4720383,2962
1781090888.4740312,66
1781090888.4913626,2962
1781090888.4913824,66
1781090888.512823,2962
1781090888.5261283,66
1781090888.5442047,2962
1781090888.5442336,66
1781090888.5501258,2962
1781090888.5607767,2962
1781090888.5609102,66
1781090888.5790977,52
1781090888.583588,74
1781090888.5897548,1514
1781090888.589763,2962
1781090888.5936024,74
1781090888.5952802,66
1781090888.603496,74
1781090888.6061056,66
1781090888.60948,2962
1781090888.6095576,66
1781090888.618761,2962
1781090888.6187992,66
1781090888.6300607,2962
1781090888.6301963,66
1781090888.6445754,2962
1781090888.6446576,66
1781090888.6582434,66
1781090888.658253,1514
1781090888.658271,2962
1781090888.6650233,2962
1781090888.6650307,66
1781090888.66529,66
1781090888.6784763,2962
1781090888.6785421,66
1781090888.6925213,2962
1781090888.6925519,66
1781090888.6970162,2962
1781090888.7040918,2962
1781090888.7061226,66
1781090888.7066007,66
1781090888.706608,2962
1781090888.7177107,66
1781090888.7203524,2962
1781090888.7204297,66
1781090888.7346263,2962
1781090888.7347114,66
1781090888.747979,2962
1781090888.7481503,66
1781090888.761981,2962
1781090888.762056,66
1781090888.7746892,2962
1781090888.7760615,2962
1781090888.7812674,2962
1781090888.7892764,66
1781090888.7894394,66
1781090888.790295,2962
1781090888.7951725,66
1781090888.795455,66
1781090888.8037705,74
1781090888.80412,66
1781090888.8041408,2962
1781090888.8041482,66
1781090888.804308,2962
1781090889.5118933,2962
1781090889.5109048,2962
1781090889.5176663,66
1781090889.519719,1514
1781090889.519742,66
1781090889.5254188,66
1781090889.5256343,2962
1781090889.5260594,66
1781090889.5260649,2962
1781090889.5324683,66
1781090889.5399177,2962
1781090889.5399628,66
1781090889.703064,2962
1781090889.703387,66
1781090889.7036903,1514
1781090889.7098627,66
1781090889.7098682,2962
1781090889.7099054,2962
1781090889.717763,66
1781090889.7285748,66
1781090889.7286358,2962
1781090889.7287915,66
1781090889.7384598,74
1781090889.7384732,2962
1781090889.7385142,74
1781090889.7385237,66
1781090889.752123,2962
1781090889.7521656,66
1781090889.7521925,2962
1781090889.7702708,2962
1781090889.7703378,66
1781090889.7794561,2962
1781090889.7794726,66
1781090889.7933862,2962
1781090889.793532,66
1781090889.8012903,2962
1781090889.8083107,2962
1781090889.808407,66
1781090889.821159,66
1781090889.8211627,66
1781090889.8218818,66
1781090889.821885,1514
1781090889.8219147,2962
1781090889.829404,66
1781090889.8294168,2962
1781090889.829401,2962
1781090889.8430426,2962
1781090889.8430386,66
1781090889.8430514,66
1781090889.8430822,66
1781090889.8564901,2962
1781090889.8565257,66
1781090889.8702786,2962
1781090889.8703108,66
1781090889.8791442,2962
1781090889.884764,2962
1781090889.8859189,2962
1781090889.9017258,2962
1781090889.9017344,66
1781090889.9017649,66
1781090889.916345,78
1781090889.9163566,66
1781090889.9163582,2962
1781090889.9163806,2962
1781090889.926803,2962
1781090889.9268017,66
1781090889.926917,66
1781090889.9401414,2962
1781090889.9402056,66
1781090889.9580188,66
1781090889.9581006,66
1781090889.9581017,1514
1781090889.9581559,66
1781090890.5072393,1514
1781090890.5083385,2962
1781090890.5083556,66
1781090890.5094216,66
1781090890.5094655,2962
1781090891.512067,2962
1781090891.511476,2962
1781090891.5184531,2962
1781090891.5188754,1514
1781090891.5263937,2962
1781090891.5324667,66
1781090891.5324714,66
1781090891.5324721,66
1781090891.54089,66
1781090891.5409844,66
1781090891.5409853,66
1781090891.5409868,2962
1781090891.541027,2962
1781090891.5486174,66
1781090891.5546038,2962
1781090891.5546432,66
1781090891.5626907,1514
1781090891.5626976,2962
1781090891.5682333,2962
1781090891.578678,66
1781090891.5819418,1514
1781090891.5820456,78
1781090891.5889056,2962
1781090891.5889475,66
1781090891.6015127,2962
1781090891.6025858,66
1781090891.6025903,52
1781090891.6031868,66
1781090891.6031902,2962
1781090891.6084294,2962
1781090891.6197686,2962
1781090891.6226156,66
1781090891.6226175,66
1781090891.6354356,66
1781090891.635559,2962
1781090891.6356838,66
1781090891.6455884,2962
1781090891.6457653,66
1781090891.658989,1514
1781090891.6591907,66
1781090891.6663237,2962
1781090891.666449,66
1781090891.697161,2962
1781090891.697643,66
1781090891.7038565,2962
1781090891.7038965,66
1781090891.7183332,2962
1781090891.7183864,66
1781090891.7184093,2962
1781090891.728676,2962
1781090891.7317157,1514
1781090891.7391934,2962
1781090891.739197,66
1781090891.7392757,66
1781090891.7399502,2962
1781090891.7521007,66
1781090891.7523954,66
1781090891.7530844,66
1781090891.7530868,2962
1781090891.7537818,2962
1781090891.7700953,66
1781090891.7701104,2962
1781090891.7700992,66
1781090891.7701468,66
1781090891.781589,2962
1781090891.7816222,66
1781090891.8018074,66
1781090891.8018892,66
1781090891.8018904,66
1781090891.8018913,2962
1781090891.801994,66
1781090891.8096473,2962
1781090891.8098023,66
1781090891.8158655,1514
1781090891.8158712,2962
1781090891.8230515,2962
1781090891.833149,2962
1781090891.8436437,66
1781090891.8436608,2962
1781090891.843655,66
1781090891.843701,2962
1781090891.8539655,2962
1781090891.8647788,2962
1781090891.864765,66
1781090891.8648605,66
1781090891.8649163,66
1781090891.8790534,2962
1781090891.8791666,66
1781090891.8924081,2962
1781090891.892679,66
1781090891.906411,1514
1781090891.9064658,66
1781090891.9132724,66
1781090891.9132757,66
1781090891.9166038,2962
1781090891.916632,66
1781090891.9274304,2962
1781090891.9274888,66
1781090891.9376154,2962
1781090891.941222,2962
1781090891.9480112,66
1781090891.951275,2962
1781090891.9551556,2962
1781090891.9585738,66
1781090891.9693654,2962
1781090891.9698272,66
1781090891.970932,2962
1781090891.9803908,2962
1781090891.9834251,66
1781090891.9834356,66
1781090891.983439,2962
1781090891.9920633,66
1781090892.000575,2962
1781090892.0009618,66
