ds,y
1781090888.351257,66
1781090888.3534846,2962
1781090888.386392,66
1781090888.3864124,2962
1781090888.4317005,66
1781090888.4317071,66
1781090888.4317272,2962
1781090888.4660063,66
1781090888.4660535,2962
1781090888.4744797,2962
1781090888.5008237,66
1781090888.501166,52
1781090888.5100706,2962
1781090888.5185971,66
1781090888.5266235,2962
1781090888.5360384,66
1781090888.5955708,2962
1781090888.6031873,2962
1781090888.6216004,66
1781090888.622068,66
1781090888.6742384,1514
1781090888.6742465,2962
1781090888.6901414,2962
1781090888.7019944,66
1781090888.7019975,66
1781090888.7306523,74
1781090888.7374017,66
1781090888.737415,2962
1781090888.7880116,122
1781090889.511721,122
1781090889.5126052,66
1781090889.512652,66
1781090889.5244749,74
1781090889.524655,66
1781090889.5261247,2962
1781090889.5344417,2962
1781090889.539781,66
1781090889.703058,2962
1781090889.7111902,2962
1781090889.7123685,78
1781090889.728582,2962
1781090889.729937,66
1781090889.740139,66
1781090889.7401488,66
1781090889.743298,66
1781090889.7433052,2962
1781090889.7572732,66
1781090889.7572763,66
1781090889.7826347,2962
1781090889.7908735,2962
1781090889.7928982,66
1781090889.8106444,66
1781090889.8176248,2962
1781090889.8616555,66
1781090889.8616738,2962
1781090889.8693788,2962
1781090889.8795967,66
1781090889.879875,66
1781090889.949599,66
1781090889.9496775,1514
1781090889.9496822,2962
1781090890.5083137,52
1781090890.5094366,66
1781090890.509458,2962
1781090891.5480034,2962
1781090891.5557487,2962
1781090891.5642045,66
1781090891.564209,66
1781090891.635702,2962
1781090891.6455655,2962
1781090891.6457405,66
1781090891.6457713,66
1781090891.6976714,66
1781090891.7075827,2962
1781090891.7499893,1514
1781090891.7499926,2962
1781090891.7602775,66
1781090891.7602901,66
1781090891.7700942,2962
1781090891.7765906,66
1781090891.8438003,2962
1781090891.8540285,2962
1781090891.8648894,66
1781090891.8649209,66
1781090891.8760915,70
1781090891.8863974,70
1781090891.9064393,66
1781090891.907142,70
1781090891.908743,2962
1781090891.9173667,66
1781090891.9275095,66
1781090891.9275784,2962
1781090892.0011404,2962
1781090892.0102217,1514
1781090892.0163693,66
1781090892.017239,66
1781090892.0172796,2962
1781090892.0831523,2962
1781090892.0932007,66
1781090892.093362,2962
1781090892.1109438,66
1781090892.1281528,66
1781090892.1283133,2962
1781090892.146713,66
1781090892.1776006,66
1781090892.1776886,2962
1781090892.2048748,2962
1781090892.2414968,66
1781090892.2590714,66
1781090892.2590792,2962
1781090892.2930791,1514
1781090892.2930832,2962
1781090892.3025565,66
1781090892.3373542,66
1781090892.3373773,2962
1781090892.3953245,66
1781090892.3956754,2962
1781090892.3960497,66
1781090892.4217937,2962
1781090892.423717,66
1781090892.4598925,2962
1781090892.4823108,66
1781090892.4927566,2962
1781090892.502475,52
1781090892.509871,66
1781090892.5265584,66
1781090892.5266702,2962
1781090893.534325,66
1781090893.534347,1514
1781090893.5343509,2962
1781090893.565611,66
1781090893.5656192,2962
1781090893.618106,66
1781090894.5059748,52
1781090894.5043714,2962
1781090894.5067713,66
1781090894.512815,2962
1781090894.568889,66
1781090894.5859585,2962
1781090894.5942893,2962
1781090894.6205432,66
1781090894.6205559,66
1781090894.62159,2962
1781090894.6470418,2962
1781090894.6551623,66
1781090894.6555943,66
1781090894.7048287,66
1781090894.704852,2962
1781090894.7244806,2962
1781090894.7549925,66
1781090894.7551014,2962
1781090894.7721725,66
1781090894.8053439,66
1781090894.8054268,2962
1781090894.8284588,2962
1781090894.8592029,66
1781090894.896704,66
1781090894.8967698,2962
1781090894.9068956,2962
1781090894.9334354,66
1781090894.9859402,2962
1781090895.0029676,2962
1781090895.013438,66
1781090895.0304313,66
1781090895.0576317,2962
1781090895.0612104,66
1781090895.1086073,2962
1781090895.1161802,66
1781090895.1164072,2962
1781090895.11912,66
1781090895.1779525,2962
1781090895.1847768,66
1781090895.1856632,2962
1781090895.20333,66
1781090895.2300284,1514
1781090895.2300308,2962
1781090895.264414,66
1781090895.264416,66
1781090895.264434,2962
1781090895.3238456,66
1781090895.3238525,66
1781090895.3238697,2962
1781090895.3425863,66
1781090895.3425968,2962
1781090895.379291,66
1781090895.37931,2962
1781090895.4378645,66
1781090895.4378889,2962
1781090895.455667,2962
1781090895.4737387,66
1781090895.4910164,66
1781090895.4910462,2962
1781090895.532263,66
1781090895.532367,2962
1781090895.5595489,2962
1781090895.5808656,66
1781090895.6120863,2962
1781090895.6250515,66
1781090895.6469083,2962
1781090895.662489,66
1781090895.691845,74
1781090895.6995203,2962
1781090895.7120025,66
1781090895.7505078,2962
1781090895.7559154,66
1781090895.8506734,2962
1781090895.8550262,66
1781090895.8585067,2962
1781090895.8736339,74
1781090895.8736966,66
1781090895.8773308,66
1781090895.8773315,2962
1781090895.8918803,2962
1781090895.9072795,2962
1781090895.922871,2962
1781090895.9519198,66
1781090895.951945,2962
1781090895.987237,66
1781090895.9875042,2962
1781090895.9923117,66
1781090895.9923217,66
1781090895.9923272,66
1781090895.9952533,66
1781090896.0214274,2962
1781090896.028252,66
1781090896.04015,2962
1781090896.0741522,2962
1781090896.0783465,66
1781090896.1137521,66
1781090896.131244,66
1781090896.1312635,2962
1781090896.1502593,2962
1781090896.1605966,66
1781090896.170999,2962
1781090896.1812255,66
1781090896.2332964,66
1781090896.2333138,2962
1781090896.274446,66
1781090896.2744687,2962
1781090896.2845747,2962
1781090896.2846303,66
1781090896.305422,66
1781090896.3054357,1514
1781090896.3157668,2962
1781090896.3778772,66
1781090896.3779047,2962
1781090896.4093418,66
1781090896.4093966,2962
1781090896.4302485,66
1781090896.4302602,1514
1781090896.4302638,2962
1781090896.5026612,66
1781090896.5027199,2962
1781090896.5341363,66
1781090896.5341473,66
1781090896.534161,2962
1781090896.5548863,2962
1781090896.5862803,66
1781090896.5862849,66
1781090896.5862973,2962
1781090896.5971923,66
1781090896.638932,52
1781090896.6487615,122
1781090896.690236,66
1781090896.6902611,2962
1781090896.7001297,2962
1781090896.7005463,66
1781090896.7005694,66
1781090896.7632983,66
1781090896.763316,2962
1781090896.7634082,66
1781090896.7733881,66
1781090896.8042476,66
1781090896.8042767,2962
1781090896.8680823,1514
1781090896.8680866,2962
1781090896.877712,66
1781090896.9014966,2962
1781090896.9020436,66
1781090896.960534,66
1781090896.9605885,2962
1781090897.012933,66
1781090897.0133715,2962
1781090897.0533032,66
1781090897.0533166,2962
1781090897.1156719,66
1781090897.1157026,2962
1781090897.136451,66
1781090897.1364625,2962
1781090897.210092,66
1781090897.2101154,1514
1781090897.2101262,2962
1781090897.2620974,66
1781090897.2621899,2962
1781090897.322839,66
1781090897.322893,2962
1781090897.3641088,66
1781090897.3641357,2962
1781090897.4363678,66
1781090897.4364405,2962
1781090897.50331,66
1781090897.5033576,2962
1781090897.5389755,2962
1781090897.5707626,66
1781090897.5909076,1514
1781090897.5909147,2962
1781090897.6117563,66
1781090897.643307,66
1781090897.6433282,2962
1781090897.6951683,2962
1781090897.6974216,66
1781090897.7672951,2962
1781090897.7673733,66
1781090897.8402276,2962
1781090897.850675,2962
1781090897.881988,66
1781090897.881996,66
1781090897.934635,66
1781090897.9346526,2962
1781090897.9445589,1514
1781090897.9550598,2962
1781090897.9773533,66
1781090898.0009184,2962
1781090898.0286474,2962
1781090898.0305033,70
1781090898.049214,66
1781090898.0818133,66
1781090898.0818405,2962
1781090898.123178,66
1781090898.1232796,2962
1781090898.1750965,66
1781090898.1751354,2962
1781090898.2276697,66
1781090898.228012,2962
1781090898.268612,66
1781090898.3093066,66
1781090898.309634,1514
1781090898.3096478,2962
1781090898.3307729,2962
1781090898.3928752,66
1781090898.3934848,2962
1781090898.434351,66
1781090898.434377,2962
1781090898.465142,66
1781090898.5138226,2962
1781090898.5275707,2962
1781090898.5344934,66
1781090898.5773864,66
1781090898.6005147,2962
1781090898.608458,1514
1781090898.6162474,2962
1781090898.6325784,66
1781090898.6332145,66
1781090898.655001,52
1781090898.7235157,2962
1781090898.7340267,2962
1781090898.7340612,66
1781090898.7656214,66
1781090899.5253046,1514
1781090899.5979927,66
1781090899.5980146,2962
1781090899.792151,2962
1781090899.7922146,66
1781090900.5316463,78
1781090900.531798,2962
1781090900.5406578,2962
1781090900.5762973,66
1781090900.593651,1514
1781090900.5936606,2962
1781090900.60366,66
1781090900.6386647,2962
1781090900.646355,2962
1781090900.6548193,66
1781090900.655387,66
1781090900.688935,66
1781090900.6889372,66
1781090900.7072985,2962
1781090900.714999,2962
1781090900.742992,2962
1781090901.5028675,66
1781090901.5030737,66
1781090901.5030777,66
1781090901.5031116,2962
1781090901.5031233,66
1781090901.5044765,52
1781090902.5199006,1514
1781090902.5199842,2962
1781090902.567701,66
1781090902.5677397,2962
1781090902.5731556,66
1781090902.5775979,2962
1781090902.6197238,66
1781090902.6197562,2962
1781090902.6426554,66
1781090902.6726623,66
1781090902.67275,66
1781090902.6727405,2962
1781090902.7130337,66
1781090902.7130568,2962
1781090902.7216747,2962
1781090902.74566,66
1781090902.7457242,1514
1781090902.7457314,2962
1781090902.776897,66
1781090902.7769299,2962
1781090902.7782354,66
1781090902.8304675,66
1781090902.8304722,66
1781090902.830525,2962
1781090902.841545,2962
1781090902.8520985,66
1781090902.864987,2962
1781090902.882898,2962
1781090902.9109912,66
1781090902.9109957,66
1781090902.9110253,2962
1781090902.9119947,66
1781090902.969363,1514
1781090902.9693668,2962
1781090902.9850492,2962
1781090902.9944136,66
1781090903.0116973,66
1781090903.012601,2962
1781090903.0252,66
1781090903.0383751,66
1781090903.038458,2962
1781090903.0817592,2962
1781090903.0872288,66
1781090903.0872355,66
1781090903.089475,2962
1781090903.1046114,66
1781090903.1438675,66
1781090903.1438897,2962
1781090903.1645808,66
1781090903.1646044,1514
1781090903.1646087,2962
1781090903.1865244,2962
1781090903.1991873,66
1781090903.2362216,66
1781090903.2362306,66
1781090903.2362683,2962
1781090903.2716744,66
1781090903.2717004,2962
1781090903.289737,66
1781090903.2898011,2962
1781090903.3252327,66
1781090903.3252556,2962
1781090903.351083,2962
1781090903.3517044,66
1781090903.421584,1514
1781090903.4215882,2962
1781090903.43715,66
1781090903.442031,2962
1781090903.4544036,66
1781090903.4827406,66
1781090903.4828212,2962
1781090903.5005665,66
1781090903.5005934,2962
1781090903.5107687,52
1781090903.5523877,74
1781090903.5531259,66
1781090903.5531418,2962
1781090903.568284,2962
1781090903.5941477,66
1781090903.6209466,2962
1781090903.6581788,66
1781090903.6582088,1514
1781090903.6658444,66
1781090903.6719491,74
1781090903.672357,66
1781090903.6747725,2962
1781090903.6825626,2962
1781090903.700524,2962
1781090903.7192795,66
1781090903.7317138,66
1781090903.731723,66
1781090903.7317688,66
1781090903.7540607,2962
1781090903.7543423,66
1781090903.7543457,66
1781090903.7617393,2962
1781090903.823261,66
1781090903.8232882,2962
1781090903.8321347,2962
1781090903.8581016,66
1781090903.8581285,2962
1781090903.8586347,66
1781090903.8754218,2962
1781090903.9105916,66
1781090903.9111104,66
1781090903.9292972,66
1781090903.929392,2962
1781090903.963622,66
1781090903.9637027,2962
1781090904.0153217,66
1781090904.0156345,1514
1781090904.0156407,2962
1781090904.0157137,66
1781090904.0332043,2962
1781090904.051044,66
1781090904.0511315,2962
1781090904.0685027,66
1781090904.0686123,66
1781090904.5014944,2962
1781090904.5118845,66
1781090904.5119343,2962
1781090904.54521,66
1781090904.5452247,2962
1781090904.5848377,66
1781090904.5849152,2962
1781090904.6055348,66
1781090904.6055655,1514
1781090904.6055677,2962
1781090904.6159534,66
1781090904.6613486,2962
1781090904.6678858,66
1781090904.6691658,2962
1781090904.6900487,66
1781090904.7218406,2962
1781090904.7306995,2962
1781090904.730867,66
1781090904.7308695,66
1781090904.765809,2962
1781090904.773837,2962
1781090904.7921722,66
1781090904.79521,66
1781090904.8170094,1514
1781090904.8170195,2962
1781090904.8373885,66
1781090904.8374152,2962
1781090904.8487816,66
1781090904.8792417,2962
1781090904.887126,2962
1781090904.8955584,66
1781090904.8956237,66
1781090904.8961687,66
1781090904.949782,2962
1781090904.957531,2962
1781090904.972885,66
1781090904.972908,66
1781090905.0256095,66
1781090905.025625,2962
1781090905.033748,1514
1781090905.03642,66
1781090905.0420911,2962
1781090905.0718892,2962
1781090905.118479,2962
1781090905.1231937,66
1781090905.123198,66
1781090905.1240308,66
1781090905.1273477,2962
1781090905.1510165,66
1781090905.168203,2962
1781090905.2023773,66
1781090905.202416,2962
1781090905.2154827,66
1781090905.2155075,2962
1781090905.2413237,66
1781090905.2796497,66
1781090905.279675,1514
1781090905.279681,2962
1781090905.2963016,2962
1781090905.3067222,66
1781090905.3418021,2962
1781090905.3495986,2266
1781090905.3504157,66
1781090905.350418,66
1781090905.4218318,66
1781090905.4220028,66
1781090906.502175,52
1781090906.5041652,70
1781090906.8818946,2962
1781090906.8895087,2962
1781090906.8936872,66
1781090906.9058573,2962
1781090906.9082236,66
1781090906.9245207,2962
1781090906.9254196,66
1781090906.9379935,2962
1781090906.9485593,66
1781090906.9539847,2962
1781090907.5190086,2962
1781090907.519192,66
1781090907.5270538,2962
1781090907.5521917,2962
1781090907.5823858,66
1781090907.5824409,2962
1781090907.5838091,66
1781090907.6024866,66
1781090907.6039321,2962
1781090907.636427,66
1781090907.664862,2962
1781090907.6704967,66
1781090907.6726089,2962
1781090907.6887274,66
1781090907.71732,2962
1781090907.7261486,2962
1781090907.8194509,66
1781090907.8194556,66
1781090907.8204339,2962
1781090907.830996,66
1781090907.872357,2962
1781090907.8742738,66
1781090907.8804703,2962
1781090907.8843381,66
1781090907.9069748,2962
1781090907.9476385,66
1781090907.9477682,2962
1781090907.958957,1514
1781090907.9635718,2962
1781090907.9648447,66
1781090907.9934056,2962
1781090908.0185971,66
1781090908.0191119,66
1781090908.0203655,2962
1781090908.0381935,2962
1781090908.0539825,66
1781090908.0539877,66
1781090908.0609365,66
1781090908.1073527,2962
1781090908.1151996,2962
1781090908.1187048,66
1781090908.1362762,66
1781090908.1439488,2962
1781090908.17536,66
1781090908.1753664,66
1781090908.1753802,2962
1781090908.5040667,2962
1781090909.5078697,1514
1781090909.514445,66
1781090909.5150745,2962
1781090909.51694,52
1781090910.509149,70
1781090910.5202758,2962
1781090910.5252147,66
1781090910.5618026,2962
1781090911.4952698,2962
1781090911.4964628,66
1781090911.5128126,78
1781090911.5128193,66
1781090911.522936,66
1781090911.5472603,2962
1781090911.5551765,2962
1781090911.5695374,66
1781090911.56965,66
1781090911.5712686,74
1781090911.5715976,52
1781090911.5994654,2962
1781090911.6079457,1514
1781090911.6159298,2962
1781090911.6218545,66
1781090911.621857,66
1781090911.6358051,2962
1781090911.6619973,2962
1781090911.698941,66
1781090911.6990395,66
1781090911.6990407,66
1781090911.7000499,74
1781090911.7000709,66
1781090911.7013874,2962
1781090911.7093978,2962
1781090911.7303383,66
1781090911.7303681,2962
1781090911.742388,2962
1781090911.7657616,2962
1781090911.7748902,66
1781090911.774744,2962
1781090911.7750294,66
1781090911.7750385,66
1781090911.77765,66
1781090911.8233113,2962
1781090911.8325803,2962
1781090911.8382206,66
1781090911.8519511,2962
1781090911.8541477,66
1781090911.869215,2962
1781090911.87144,66
1781090911.9041464,2962
1781090911.931533,66
1781090911.9345076,66
1781090911.9417112,2962
1781090911.949804,66
1781090912.0079734,818
1781090912.0162203,66
1781090912.0162418,2962
1781090912.0178442,66
1781090912.0234237,66
1781090912.0273423,2962
1781090912.0496528,66
1781090912.4976778,2962
1781090912.540576,66
1781090912.5413055,66
1781090912.54131,66
1781090912.5413532,66
1781090912.541373,1514
1781090912.5413783,2962
1781090912.593281,2962
1781090912.6016777,2962
1781090912.6188664,66
1781090913.49829,66
1781090913.498292,66
1781090913.4983118,2962
1781090913.5074599,66
1781090913.5075436,2962
1781090913.5318985,66
1781090913.5320263,2962
1781090914.4955273,52
1781090914.4960964,66
1781090914.5129426,66
1781090914.5133262,2962
1781090914.5263665,1514
1781090914.5293481,2962
1781090914.545733,2962
1781090914.5836995,66
1781090914.5838335,66
1781090914.583864,2962
1781090914.5839827,66
1781090914.6446176,2962
1781090914.6642492,2962
1781090914.7120435,66
1781090914.7120728,2962
1781090914.7130935,66
1781090914.732167,2962
1781090914.7495155,66
1781090914.7685766,1514
1781090914.7685921,2962
1781090914.7841837,66
1781090914.802366,2962
1781090914.8178928,66
1781090914.828815,2962
1781090914.8360138,66
1781090914.8550315,66
1781090914.915409,2962
1781090914.9237874,2962
1781090914.937862,66
1781090914.967692,66
1781090914.9678771,2962
1781090914.973564,66
1781090915.5045633,2962
1781090915.5499763,66
1781090915.5501232,1514
1781090915.5501363,2962
1781090915.5673196,66
1781090915.6381967,2962
1781090915.6395888,66
1781090915.6744971,66
1781090915.6746302,66
1781090915.6746612,2962
1781090915.733869,2962
1781090915.7347999,66
1781090915.7417495,2962
1781090915.7868748,66
1781090915.7869468,2962
1781090915.8221462,66
1781090915.8222497,2962
1781090915.822879,66
1781090915.8566785,1514
1781090915.8566844,2962
1781090915.8606184,66
1781090915.8990467,66
1781090915.8990598,2962
1781090915.94789,66
1781090915.9479537,66
1781090915.9479702,2962
1781090915.99426,2962
1781090916.01613,66
1781090916.143514,66
1781090916.1438224,2962
1781090916.169235,2962
1781090916.1904285,66
1781090916.1905077,2962
1781090916.4997017,52
1781090916.5002804,66
1781090916.5003192,1514
1781090916.5003703,2962
1781090916.509809,66
1781090916.517493,2962
1781090916.53578,66
1781090916.5910153,66
1781090916.5911288,66
1781090916.591152,2962
1781090916.6233935,66
1781090916.6234715,2962
1781090916.6572347,2962
1781090916.6641703,66
1781090916.7230666,66
1781090916.7230797,2962
1781090917.4940655,2962
1781090917.5026453,66
1781090917.5037978,1514
1781090917.5107179,2962
1781090917.5374572,66
1781090917.5910716,66
1781090917.5910888,66
1781090917.5911775,2962
1781090917.7783291,66
1781090917.778563,2962
1781090917.7967958,74
1781090917.805671,2962
1781090917.8232758,66
1781090917.8232958,2962
1781090917.8586564,2962
1781090917.8631423,66
1781090917.875493,2962
1781090917.9143553,66
1781090917.914367,66
1781090917.916025,74
1781090917.916057,66
1781090917.9172966,2962
1781090917.9266047,2962
1781090917.9497755,66
1781090917.9498022,2962
1781090917.9620361,2962
1781090917.9855626,66
1781090918.0032506,66
1781090918.003286,2962
1781090918.003296,66
1781090918.01438,2962
1781090918.0241635,66
1781090918.0383005,66
1781090918.0383317,2962
1781090918.0672717,66
1781090918.067289,2962
1781090918.1441424,2962
1781090918.1525242,2962
1781090918.1789289,2962
1781090918.181252,66
1781090918.1817718,66
1781090918.1993575,66
1781090918.1994047,2962
1781090918.1995888,66
1781090918.232295,2962
1781090918.2783217,66
1781090918.27838,2962
1781090918.278844,66
1781090918.3132777,66
1781090918.3133156,2962
1781090918.3184645,66
1781090918.3216913,2962
1781090918.366647,66
1781090918.3666906,2962
1781090918.404214,66
1781090918.4042656,2962
1781090918.4224148,2962
1781090918.4911194,66
1781090918.9386613,52
1781090918.9468627,1514
1781090918.9677947,66
1781090918.9678552,2962
1781090919.0069401,66
1781090919.0069795,1514
1781090919.0069854,2962
1781090919.0343463,2962
1781090919.0417917,66
1781090919.0588894,66
1781090919.0589292,2962
1781090919.0851662,78
1781090919.1033556,2962
1781090919.119785,66
1781090919.1198108,2962
1781090919.1554227,66
1781090919.1554277,66
1781090919.1554313,66
1781090919.1554492,2962
1781090919.1977634,66
1781090919.1977856,2962
1781090919.2670066,66
1781090919.2670374,2962
1781090919.2841835,66
1781090919.284207,2962
1781090919.2860332,66
1781090919.2920735,2962
1781090919.32072,66
1781090919.3207436,2962
1781090919.3715284,66
1781090919.371546,2962
1781090919.3885312,66
1781090919.38855,2962
1781090919.3896377,66
1781090919.397437,1514
1781090919.405978,2962
1781090919.427924,66
1781090919.4279554,2962
1781090919.4599066,2962
1781090919.4684958,66
1781090919.5037432,66
1781090919.5037768,2962
1781090919.5406,66
1781090919.5406377,2962
1781090919.5564373,66
1781090919.5564644,66
1781090919.5564756,2962
1781090919.5732744,2962
1781090919.599546,66
1781090919.6443322,2962
1781090919.6521494,66
1781090919.652166,2962
