ds,y
1769987081.9785774,66
1769987081.9780507,66
1769987081.978052,66
1769987081.9780526,74
1769987081.978054,2962
1769987081.9853034,74
1769987081.995491,66
1769987081.995498,66
1769987081.9954987,66
1769987081.9954996,66
1769987081.9955006,1514
1769987082.0004997,2962
1769987082.0067875,66
1769987082.01795,66
1769987082.017958,2962
1769987082.0180137,66
1769987082.0180147,66
1769987082.0187466,74
1769987082.036568,52
1769987082.036584,2962
1769987082.036657,66
1769987082.0473192,66
1769987082.049344,78
1769987082.0497131,66
1769987082.0497425,54
1769987082.0502894,74
1769987082.0503879,74
1769987082.050952,2962
1769987082.152962,74
1769987082.1529746,2962
1769987082.1614654,2962
1769987082.1614854,66
1769987082.1785388,74
1769987082.1792314,1514
1769987082.18784,2962
1769987082.1924667,66
1769987082.204801,74
1769987082.205368,2962
1769987082.209622,66
1769987082.209857,66
1769987082.2099786,1514
1769987082.21,1514
1769987082.218464,2962
1769987082.2222772,2962
1769987082.2356024,66
1769987082.2360823,2962
1769987082.2394743,2962
1769987082.2533488,66
1769987082.256595,2962
1769987082.2670743,66
1769987082.2724397,2962
1769987082.2732313,2962
1769987082.2807803,66
1769987082.2813923,66
1769987082.283639,2962
1769987082.291102,66
1769987082.291109,66
1769987082.2911098,66
1769987082.2916768,2962
1769987082.2983422,74
1769987082.3015592,66
1769987082.308692,66
1769987082.3086967,1514
1769987082.317288,2962
1769987082.321039,66
1769987082.3263485,66
1769987082.3266253,70
1769987082.3344474,2962
1769987082.3407466,66
1769987082.3465364,2962
1769987082.35208,66
1769987082.3520858,66
1769987082.3520873,54
1769987082.353078,2962
1769987082.3553424,2962
1769987082.3695695,2962
1769987082.3877308,2962
1769987082.3882308,66
1769987082.9672356,66
1769987082.967002,2962
1769987082.9673338,2962
1769987083.9673767,66
1769987083.9674723,66
1769987083.9675431,66
1769987083.9675531,2962
1769987083.9675708,74
1769987083.968288,2962
1769987083.976279,74
1769987084.9689498,70
1769987084.9702048,66
1769987084.9702137,2962
1769987084.9701939,2266
1769987084.970005,52
1769987084.9746666,2962
1769987084.9788413,54
1769987084.9790633,66
1769987084.9795485,66
1769987084.9803267,2962
1769987084.9916775,66
1769987084.9918737,74
1769987084.9929218,66
1769987084.9929228,74
1769987084.993181,2962
1769987084.9969244,66
1769987084.9971669,74
1769987085.0026634,1514
1769987085.0060527,2962
1769987085.010903,54
1769987085.010913,74
1769987085.0109134,74
1769987085.0114179,1514
1769987085.0202658,2962
1769987085.0364199,66
1769987085.0379746,66
1769987085.0379856,2962
1769987085.05281,2962
1769987085.0543928,66
1769987085.0548782,2962
1769987085.0616665,74
1769987085.0616992,54
1769987085.0617003,66
1769987085.062293,54
1769987085.0622952,66
1769987085.0696535,66
1769987085.070805,66
1769987085.0709596,74
1769987085.0710375,74
1769987085.0720298,74
1769987085.0726235,2962
1769987085.0893853,66
1769987085.0896773,66
1769987085.097315,1514
1769987085.0987623,2962
1769987085.1030185,2962
1769987085.111469,66
1769987085.1114748,66
1769987085.1158159,2962
1769987085.1170459,66
1769987085.1181004,74
1769987085.1200163,2962
1769987085.1341064,54
1769987085.1341887,2962
1769987085.1499913,66
1769987085.1507404,2962
1769987085.1562471,66
1769987085.1613946,66
1769987085.1622746,2962
1769987085.1680763,54
1769987085.1680787,54
1769987085.1680791,54
1769987085.1689384,66
1769987085.168944,2962
1769987085.1759593,66
1769987085.178332,66
1769987085.1880217,2962
1769987085.203306,1514
1769987085.2115166,2962
1769987085.213014,2962
1769987085.2284098,66
1769987085.2286396,2962
1769987085.228798,2962
1769987085.2398057,66
1769987085.2451382,66
1769987085.245738,1514
1769987085.2460558,66
1769987085.2462602,2962
1769987085.2537932,2962
1769987085.2631564,66
1769987085.2651772,66
1769987085.2652228,66
1769987085.2754314,2962
1769987085.2754748,2962
1769987085.2838752,1514
1769987085.2863243,66
1769987085.287254,66
1769987085.292502,2962
1769987085.3035,2962
1769987085.3093874,2962
1769987085.3191402,2962
1769987085.327717,66
1769987085.3277695,66
1769987085.3277707,66
1769987085.3277721,66
1769987085.3277736,66
1769987085.3327086,66
1769987085.332733,2962
1769987085.3492284,2962
1769987085.3542252,2962
1769987085.3623784,66
1769987085.3675807,66
1769987085.3683553,2962
1769987085.3683853,66
1769987085.37318,2962
1769987085.3809686,74
1769987085.3822348,54
1769987085.3841128,66
1769987085.3841207,2962
1769987085.3841624,66
1769987085.3976197,54
1769987085.3983617,66
1769987085.3983686,66
1769987085.3984106,2962
1769987085.40651,66
1769987085.414548,74
1769987085.4159443,66
1769987085.4161909,2962
1769987085.41637,1514
1769987085.4243166,2962
1769987085.4249551,2962
1769987085.4412086,66
1769987085.4412153,2962
1769987085.4419858,66
1769987085.4419916,66
1769987085.4424186,2962
1769987085.4516113,66
1769987085.967597,66
1769987085.9674358,2962
1769987085.967623,2962
1769987085.9761205,66
1769987085.9761155,2962
1769987085.9767048,66
1769987085.977159,66
1769987085.9772172,2962
1769987085.99269,66
1769987085.993038,2962
1769987085.99479,2962
1769987086.0103755,52
1769987086.010379,66
1769987086.010764,2962
1769987086.0116916,66
1769987086.0116966,2962
1769987086.0284748,2962
1769987086.0291107,2962
1769987086.0452788,74
1769987086.0452845,2962
1769987086.0458987,66
1769987086.0467498,66
1769987086.0467522,2962
1769987086.0624304,66
1769987086.0629473,66
1769987086.0629487,1514
1769987086.0637043,66
1769987086.0641513,2962
1769987086.0721421,2962
1769987086.0810347,66
1769987086.0815268,66
1769987086.082012,66
1769987086.08233,66
1769987086.0827472,74
1769987086.0831277,66
1769987086.086882,66
1769987086.0889688,66
1769987086.0889723,66
1769987086.0892975,66
1769987086.0900104,2962
1769987086.0968854,66
1769987086.0968878,2962
1769987086.105544,2962
1769987086.1068735,2962
1769987086.1223974,2962
1769987086.1249332,1514
1769987086.1327949,66
1769987086.1327972,66
1769987086.1333337,2962
1769987086.1397104,66
1769987086.140275,66
1769987086.1454377,66
1769987086.1454406,66
1769987086.1504881,2962
1769987086.1505218,66
1769987086.1560078,66
1769987086.1664038,1514
1769987086.1672964,66
1769987086.167803,2962
1769987086.1679556,66
1769987086.185346,2962
1769987086.185382,66
1769987086.1943433,66
1769987086.2021546,2962
1769987086.2187314,2266
1769987086.2188125,66
1769987086.239522,2962
1769987086.2396603,66
1769987086.2500174,66
1769987086.2500668,66
1769987086.2500677,66
1769987086.250069,2962
1769987086.2541878,66
1769987086.2703884,2962
1769987086.272165,66
1769987086.2729735,74
1769987086.2733903,66
1769987086.2910037,2962
1769987086.2910335,66
1769987086.3013163,2962
1769987086.3013906,66
1769987086.332248,66
1769987086.33226,2962
1769987086.3323603,66
1769987086.3424964,66
1769987086.3425019,66
1769987086.3425026,2962
1769987086.3425856,66
1769987086.3425865,66
1769987086.3732634,2962
1769987086.3733706,66
1769987086.4042737,2962
1769987086.4043944,66
1769987086.4146338,74
1769987086.4146392,2962
1769987086.4352908,2962
1769987086.435385,66
1769987086.4457545,66
1769987086.4459527,66
1769987086.4463048,2962
1769987086.4558449,2962
1769987086.4564462,2962
1769987086.4662354,2962
1769987086.4768558,2962
1769987086.9741318,2962
1769987086.9741216,2962
1769987086.983565,2962
1769987086.9835627,70
1769987086.983564,2962
1769987087.00254,2962
1769987087.0025456,2962
1769987087.0230103,66
1769987087.023022,66
1769987087.0230138,66
1769987087.0230227,66
1769987087.0230234,1514
1769987087.0335896,66
1769987087.0337543,66
1769987087.0337553,2962
1769987087.0337846,66
1769987087.0335875,66
1769987087.033934,66
1769987087.0436728,2962
1769987087.0472982,74
1769987087.0849113,66
1769987087.0850217,66
1769987087.085084,66
1769987087.0850961,2962
1769987087.0851374,66
1769987087.105609,78
1769987087.105621,2962
1769987087.105596,2962
1769987087.1261737,2962
1769987087.1261773,2962
1769987087.1571722,66
1769987087.1571867,66
1769987087.1571486,1514
1769987087.157232,2962
1769987087.157314,66
1769987087.167612,66
1769987087.1882484,2962
1769987087.1883655,66
1769987087.1885483,2962
1769987087.1987374,2962
1769987087.1987095,66
1769987087.1987178,66
1769987087.1987183,2962
1769987087.2194333,66
1769987087.219627,66
1769987087.219437,1514
1769987087.2196665,66
1769987087.2196798,2962
1769987087.2299914,2962
1769987087.2400436,1514
1769987087.2404108,2962
1769987087.2405431,2962
1769987087.2611756,66
1769987087.2611892,2962
1769987087.2611737,66
1769987087.2611866,66
1769987087.2611876,66
1769987087.2611885,2962
1769987087.281441,2962
1769987087.281439,66
1769987087.2814536,2962
1769987087.2930405,66
1769987087.2931116,66
1769987087.2931,66
1769987087.2931132,2962
1769987087.3123085,2962
1769987087.3124225,66
1769987087.3327367,2962
1769987087.332764,1514
1769987087.3431582,2962
1769987087.3532689,2962
1769987087.3532796,66
1769987087.3532808,2962
1769987087.3635573,66
1769987087.3635623,66
1769987087.3635628,66
1769987087.3635633,1514
1769987087.3737953,66
1769987087.3738925,66
1769987087.3739028,2962
1769987087.3738759,66
1769987087.373897,66
1769987087.3738978,2962
1769987087.4048846,2962
1769987087.4050865,1514
1769987087.4051118,2962
1769987087.425449,2962
1769987087.4255707,66
1769987087.435869,66
1769987087.4462059,1514
1769987087.4474783,2962
1769987087.4479287,74
1769987087.4480631,2962
1769987087.4666681,66
1769987087.466766,66
1769987087.4667668,66
1769987087.466769,2962
1769987087.4674306,2962
1769987087.4831903,66
1769987087.4831915,66
1769987087.4831924,2962
1769987087.4831848,66
1769987087.4831858,66
1769987087.483187,2962
1769987087.4933882,66
1769987087.4995184,2962
1769987087.5006971,66
1769987087.5006979,2962
1769987087.5156717,66
1769987087.517736,2962
1769987087.5249877,66
1769987087.5261633,2962
1769987087.5351646,2962
1769987087.5490727,66
1769987087.5493367,2962
1769987087.5528748,2962
1769987087.5646913,66
1769987087.5658066,2962
1769987087.5696807,66
1769987087.5696821,66
1769987087.5696833,2962
1769987087.5867503,2962
1769987087.5898466,66
1769987087.5930626,2962
1769987087.601397,66
1769987087.6015062,66
1769987087.602303,66
1769987087.6023083,1514
1769987087.6037548,1514
1769987087.6113975,2962
1769987087.6133666,66
1769987087.61337,2962
1769987087.628757,2962
1769987087.630746,2962
1769987087.6468685,66
1769987087.6469977,66
1769987087.647003,66
1769987087.6474736,66
1769987087.647476,2962
1769987087.6658502,66
1769987087.665858,2962
1769987087.665697,2962
1769987087.6777365,1514
1769987087.6833868,2962
1769987087.6833806,66
1769987087.683384,2962
1769987087.6998718,2962
1769987087.700569,66
1769987087.7005742,2962
1769987087.716753,66
1769987087.716759,2962
1769987087.7177565,66
1769987087.7230668,66
1769987087.7230754,66
1769987087.733791,1514
1769987087.7444358,2962
1769987087.7444882,66
1769987087.7444906,66
1769987087.7444928,2962
1769987087.753561,66
1769987087.754294,66
1769987087.7591424,66
1769987087.7599823,2962
1769987087.7599957,66
1769987087.7599971,66
1769987087.7605677,2962
1769987087.778137,66
1769987087.77814,2962
1769987087.7820795,66
1769987087.7822733,2962
1769987087.9715815,2962
1769987087.9715934,66
1769987087.979379,2962
1769987087.9799173,66
1769987087.980073,66
1769987087.980543,66
1769987087.9808507,2962
1769987087.9874537,2962
1769987087.9984894,66
1769987087.9985092,66
1769987087.999063,66
1769987087.99908,2962
1769987088.005013,2962
1769987088.016244,52
1769987088.0162733,66
1769987088.017037,66
1769987088.0170383,2962
1769987088.0220215,66
1769987088.0220575,2962
1769987088.0346177,66
1769987088.0346575,2962
1769987088.0398672,66
1769987088.0414388,2962
1769987088.0521014,66
1769987088.052145,66
1769987088.0528438,66
1769987088.0528457,2962
1769987088.0567985,66
1769987088.0568419,66
1769987088.0573306,66
1769987088.060957,2962
1769987088.0710397,2962
1769987088.0782704,2962
1769987088.0877585,66
1769987088.0877607,66
1769987088.0877619,1514
1769987088.0945964,1514
1769987088.0972624,2962
1769987088.100203,1514
1769987088.1087642,2962
1769987088.113313,2962
1769987088.1261394,2962
1769987088.1304398,66
1769987088.1304414,66
1769987088.1309123,66
1769987088.1314194,66
1769987088.1363802,2962
1769987088.1429229,66
1769987088.1434352,66
1769987088.1442227,2962
1769987088.1493716,2962
1769987088.1612003,66
1769987088.1613185,66
1769987088.1613204,66
1769987088.1624222,66
1769987088.1625683,2962
1769987088.1696131,66
1769987088.1696255,2962
1769987088.1802015,2962
1769987088.183281,2962
1769987088.1967373,2962
1769987088.2013264,66
1769987088.2013326,2962
1769987088.2136617,66
1769987088.213675,66
1769987088.2142944,2962
1769987088.2176397,66
1769987088.218562,2962
1769987088.2321646,2962
1769987088.2350879,74
1769987088.2357807,66
1769987088.2357829,2962
1769987088.2484362,66
1769987088.2484386,66
1769987088.2490976,2962
1769987088.253043,2962
1769987088.2661233,66
1769987088.2667592,66
1769987088.2667613,66
1769987088.267155,2962
1769987088.2700503,2962
1769987088.2842834,66
1769987088.284496,66
1769987088.2849026,2962
1769987088.286943,2962
1769987088.3020566,1514
1769987088.304583,66
1769987088.3046024,2962
1769987088.3105173,66
1769987088.3109686,74
1769987088.3112795,74
1769987088.3118262,66
1769987088.3120174,2962
1769987088.321659,66
1769987088.32184,66
1769987088.3227072,66
1769987088.3227088,2962
1769987088.3292155,66
1769987088.3360374,66
1769987088.3404057,2962
1769987088.9726138,1514
1769987088.9737923,1514
1769987088.9738088,66
1769987088.973712,2962
1769987088.973813,66
1769987088.9761212,2962
1769987088.9980567,66
1769987088.9980557,66
1769987088.998097,66
1769987088.9980974,66
1769987088.998098,2962
1769987088.9988027,66
1769987089.01004,66
1769987089.010047,66
1769987089.0100477,2962
1769987089.017461,2962
1769987089.0276282,66
1769987089.0275903,70
1769987089.027621,2962
1769987089.0383456,66
1769987089.048181,2962
1769987089.058615,1514
1769987089.0586169,66
1769987089.059683,74
1769987089.0601704,2962
1769987089.0688431,66
1769987089.0688984,66
1769987089.0689027,66
1769987089.068905,66
1769987089.0689375,66
1769987089.0790088,2962
1769987089.079064,66
1769987089.0894628,54
1769987089.095911,78
1769987089.0959163,2962
1769987089.0959792,66
1769987089.0960746,66
1769987089.1203244,74
1769987089.120332,2962
1769987089.1305428,66
1769987089.130544,2962
1769987089.1305778,66
1769987089.9786127,2962
1769987089.9791713,66
1769987089.9791772,66
1769987089.9916196,66
1769987089.9917452,2962
1769987089.991917,66
1769987090.0043046,66
1769987090.0047326,2266
1769987090.0050418,66
1769987090.0138586,74
1769987090.017765,66
1769987090.018242,2962
1769987090.0249996,66
1769987090.0277143,66
1769987090.043768,2962
1769987090.043995,66
1769987090.054383,52
1769987090.0543895,2962
1769987090.7153106,1514
1769987090.7153382,2962
1769987090.7153475,66
1769987090.7156463,66
1769987090.7165446,66
1769987090.7191958,70
1769987090.7262313,66
1769987090.7299323,74
1769987090.7319615,1514
1769987090.741159,2962
1769987090.7575426,74
1769987090.7581458,66
1769987090.7584527,74
1769987090.759246,2962
1769987090.761892,66
1769987090.7757957,2962
1769987090.7779758,66
1769987090.7939742,2962
1769987090.8099618,2962
1769987090.8274665,66
1769987090.827471,2962
1769987090.8275325,54
1769987090.844991,74
1769987090.844995,2962
1769987090.845052,66
1769987090.8532522,66
1769987090.8540804,66
1769987090.8542423,2962
1769987090.8620021,2962
1769987090.8627977,2962
1769987090.87911,1514
1769987090.8797674,66
1769987090.8799758,2962
1769987090.8882172,2962
1769987090.8971503,66
1769987090.8977277,66
1769987090.8977304,66
1769987090.8984118,66
1769987090.9049711,2962
1769987090.9062312,2962
1769987090.91622,2962
1769987090.9221084,66
1769987090.9221482,66
1769987090.9230452,2962
1769987090.9340208,66
1769987090.9343896,66
1769987090.9348063,74
1769987090.940605,2962
1769987090.9411538,66
1769987090.9467146,2962
1769987090.9549177,2962
1769987090.9563534,1514
1769987090.964995,2962
1769987090.9828484,66
1769987090.9828641,2962
1769987090.9831338,66
1769987090.9831371,66
1769987091.0000055,2962
1769987091.0168521,66
1769987091.0168557,66
1769987091.0171783,2962
1769987091.021987,74
1769987091.9733543,2962
1769987091.9732559,2962
1769987091.9822721,54
1769987091.982273,66
1769987091.9822738,2962
1769987091.9825826,74
1769987091.9834058,66
1769987091.9834068,66
1769987091.983849,66
1769987091.9927483,66
1769987091.993684,66
1769987091.9969823,2962
1769987092.0009725,66
1769987092.0009787,2962
1769987092.0235398,52
1769987092.0235484,2962
1769987092.023649,66
1769987092.0236611,2962
1769987092.033303,66
1769987092.0340433,66
1769987092.0339851,66
1769987092.034039,74
1769987092.0345957,74
1769987092.035005,66
1769987092.0353985,2962
1769987092.044275,54
1769987092.0442777,74
1769987092.0646687,2962
1769987092.0646434,1514
1769987092.0646596,2962
1769987092.0780249,66
1769987092.0853565,2962
1769987092.0957408,66
1769987092.0957763,66
1769987092.095786,66
1769987092.1058826,2962
1769987092.1059198,66
1769987092.105928,1514
1769987092.105929,2962
1769987092.1265142,54
1769987092.12659,2962
1769987092.1265295,66
1769987092.1265304,66
1769987092.1265311,2962
1769987092.4750147,2962
1769987092.4751205,66
1769987092.4826772,66
1769987092.4830723,54
1769987092.4834378,66
1769987092.4838917,2962
1769987092.483927,66
1769987092.5014548,2962
1769987092.5033917,66
1769987092.508841,2962
1769987092.5170302,2962
1769987092.518271,2962
1769987092.534167,78
1769987092.5347435,66
1769987092.5348897,66
1769987092.5350723,2962
1769987092.5352743,66
1769987092.5522013,74
1769987092.5525527,66
1769987092.5525897,2962
1769987092.5529797,66
1769987092.5534635,1514
1769987092.561817,2962
1769987092.5718842,66
1769987092.5732691,2962
1769987092.5800524,2962
1769987092.5813797,2962
1769987092.5962443,2962
1769987092.6131923,66
1769987092.613196,2962
1769987092.6132455,1514
1769987092.621528,2962
1769987092.6304843,1514
1769987092.6377673,2962
1769987092.639117,1514
1769987092.6481075,2962
1769987092.6483164,66
1769987092.6649294,66
1769987092.6649337,66
1769987092.6652396,66
1769987092.665509,66
1769987092.665886,74
1769987092.666306,66
1769987092.6671808,66
1769987092.667182,66
1769987092.6682856,66
1769987092.6682882,1514
1769987092.6691525,66
1769987092.6694565,66
1769987092.6694603,2962
1769987092.6831083,2962
1769987092.693515,2962
1769987092.7017095,66
1769987092.7019384,2962
1769987092.7108243,66
1769987092.7110212,54
1769987092.7109387,2962
1769987092.717967,66
1769987092.727945,2962
1769987092.7288818,54
1769987092.7295141,66
1769987092.7344325,66
1769987092.735776,2962
1769987092.7455146,66
1769987092.7455173,2962
1769987092.751348,2962
1769987092.7620466,66
1769987092.7626905,54
1769987092.7626927,2962
1769987092.7680004,66
1769987092.780455,2962
1769987092.7834666,66
1769987092.7834718,2962
1769987092.7927694,66
1769987092.7975352,66
1769987092.7975383,2962
1769987092.7996454,66
1769987092.800212,1514
1769987092.8078434,2962
1769987092.814813,66
1769987092.8148181,2962
1769987092.831849,2962
1769987092.8404567,66
1769987092.8406253,2962
1769987092.849394,66
1769987092.8493922,66
1769987092.8494925,1514
1769987092.8563757,66
1769987092.8584247,2962
1769987092.8657372,66
1769987092.8682132,74
1769987092.872677,2962
1769987092.8746085,66
1769987092.8749628,66
1769987092.8753288,2962
1769987092.882234,66
1769987092.8892665,66
1769987092.8927183,66
1769987092.8927205,2962
1769987092.8951051,66
1769987092.9099033,66
1769987092.9106166,2962
1769987092.9134164,2962
1769987092.9217393,66
1769987092.9275806,66
1769987092.9276276,2962
1769987092.9292307,66
1769987092.9306295,66
1769987092.930633,2962
1769987092.945457,2962
1769987092.94587,66
1769987092.946745,2962
1769987092.9726026,66
1769987092.9726377,2962
1769987092.9727435,66
1769987092.97275,2962
1769987092.9808683,2962
1769987092.9820538,66
1769987092.9823036,66
1769987092.9834118,74
1769987092.992115,66
1769987092.9980998,66
1769987092.9981053,1514
1769987092.998064,2962
1769987093.0058296,2962
1769987093.015667,66
1769987093.0156772,2962
1769987093.0215273,2962
1769987093.0326107,2962
1769987093.0493832,66
1769987093.0515933,74
1769987093.051599,66
1769987093.0516,2962
1769987093.0517483,66
1769987093.0685081,66
1769987093.0685134,66
1769987093.0685153,1514
1769987093.0784557,1514
1769987093.9734738,66
1769987093.973848,66
1769987093.9735177,2962
1769987093.9738512,2962
1769987093.9835389,2962
1769987093.9835117,2962
1769987094.5159917,66
1769987094.5161176,74
1769987094.5162208,66
1769987094.516231,66
1769987094.5162241,2962
1769987094.5172079,74
1769987094.5326877,66
1769987094.5326955,66
1769987094.532696,66
1769987094.5326967,2962
1769987094.5327399,1514
1769987094.532741,66
1769987094.5328572,74
1769987094.533374,74
1769987094.534928,2962
1769987094.5429344,2962
1769987094.550702,74
1769987094.5516849,74
1769987094.5545602,66
1769987094.9739132,66
1769987094.9739423,66
1769987094.973814,1514
1769987094.9738512,2962
1769987094.983391,66
1769987094.990846,74
1769987094.9908485,52
1769987094.991661,2962
1769987095.0086176,66
1769987095.0087159,66
1769987095.008718,2962
1769987095.0086389,66
1769987095.0092008,2962
1769987095.0176804,66
1769987095.0177634,2962
1769987095.0260637,66
1769987095.0265863,66
1769987095.027271,2962
1769987095.0350075,66
1769987095.035033,74
1769987095.0412905,66
1769987095.04437,1514
1769987095.0510275,66
1769987095.0529478,2962
1769987095.055813,1514
1769987095.0587077,2962
1769987095.0694933,66
1769987095.0697417,2962
1769987095.07252,66
1769987095.074704,2962
1769987095.0877087,54
1769987095.0877125,78
1769987095.0877147,54
1769987095.0880013,66
1769987095.0883121,74
1769987095.0888956,2962
1769987095.0904787,66
1769987095.0904818,54
1769987095.1057374,66
1769987095.1064928,74
1769987095.106498,2962
1769987095.1087956,66
1769987095.124536,2962
1769987095.1270201,66
1769987095.129443,2962
1769987095.1383033,66
1769987095.1413202,66
1769987095.141322,66
1769987095.1413233,2962
1769987095.1430666,2266
1769987095.157551,66
1769987095.1597795,2962
1769987095.1759849,2962
1769987095.1876116,66
1769987095.194797,54
1769987095.194799,66
1769987095.1948,66
1769987095.1948016,2962
1769987095.1955774,66
1769987095.2055979,66
1769987095.2111557,2962
1769987095.2112598,66
1769987095.2279506,66
1769987095.227954,66
1769987095.2284243,2962
1769987095.2445416,66
1769987095.2455485,66
1769987095.2466586,2962
1769987095.2471611,66
1769987095.2632632,66
1769987095.2632668,2962
1769987095.2633605,66
1769987095.2813685,1514
1769987095.2995415,2962
1769987095.307691,2962
1769987095.3113475,66
1769987095.3253102,2962
1769987095.3378477,66
1769987095.3420255,1514
1769987095.347318,66
1769987095.3504343,2962
1769987095.3674994,2962
1769987095.3710513,66
1769987095.3713396,54
1769987095.3717382,66
1769987095.3814116,66
1769987095.3845131,2962
1769987095.401658,2962
1769987095.401759,66
1769987095.4124582,66
1769987095.419614,74
1769987095.4196198,2962
1769987095.4211996,54
1769987095.4217978,66
1769987095.436569,2962
1769987095.4453094,66
1769987095.4542885,2962
1769987095.457777,66
1769987095.4713144,2962
1769987095.4715183,74
1769987095.478109,66
1769987095.47998,66
1769987095.4801233,2962
1769987095.487211,1514
1769987095.4960139,66
1769987095.4960184,2962
1769987095.4981356,2962
1769987095.5137184,2962
1769987095.5172696,2962
1769987095.526912,66
1769987095.530818,2962
1769987095.547507,2962
1769987095.5474098,2962
1769987095.5579934,66
1769987095.5580485,66
1769987095.5590875,66
1769987095.560954,66
1769987095.5682144,66
1769987095.5682974,66
1769987095.5682268,66
1769987095.5682275,66
1769987095.5682282,66
1769987095.5682292,2962
1769987095.5683262,66
1769987095.5683277,2962
1769987095.577403,66
1769987095.5880556,1514
1769987095.5881279,66
1769987095.5881288,66
1769987095.5901856,66
1769987095.5916698,2962
1769987095.5959463,66
1769987095.6083379,2962
1769987095.6260195,66
1769987095.6260533,2962
1769987095.6393704,66
1769987095.9763286,2962
1769987095.9764693,66
1769987095.984946,2962
1769987095.9855995,66
1769987096.9770355,66
1769987096.9771254,66
1769987096.977126,2962
1769987096.97942,74
1769987096.9868324,2962
1769987096.98829,66
1769987096.9882913,66
1769987097.0011125,74
1769987097.0033033,2962
1769987097.1258564,2962
1769987097.1259348,66
1769987097.1259496,66
1769987097.1259582,66
1769987097.9756308,66
1769987097.9756422,1514
1769987097.975325,52
1769987097.975834,74
1769987097.9758348,74
1769987097.9758358,2962
1769987097.9841459,66
1769987097.9848464,2962
1769987098.0063763,2962
1769987098.0188594,74
1769987098.0196626,66
1769987098.0196633,52
1769987098.020244,2962
1769987098.0235374,66
1769987098.0258472,54
1769987098.0258484,54
1769987098.0374215,74
1769987098.0374267,66
1769987098.037818,2962
1769987098.055562,74
1769987098.0555642,74
1769987098.0562582,2962
1769987098.0581906,66
1769987098.0686579,66
1769987098.073127,2962
1769987098.08951,66
1769987098.0902615,1514
1769987098.090253,2962
1769987098.0997438,2962
1769987098.1098976,1514
1769987098.123769,54
1769987098.123698,74
1769987098.1237009,2962
1769987098.1238015,2962
1769987098.1322646,66
1769987098.1328194,66
1769987098.133345,66
1769987098.133597,1514
1769987098.1381779,66
1769987098.138295,66
1769987098.1408355,66
1769987098.1421843,2962
1769987098.1494308,66
1769987098.1584017,66
1769987098.1588526,2962
1769987098.15925,2962
1769987098.1762319,2962
1769987098.1786308,2962
1769987098.1871507,66
1769987098.194349,66
1769987098.194359,2962
1769987098.1975918,66
1769987098.2108939,66
1769987098.2110584,2962
1769987098.217464,2962
1769987098.2257288,74
1769987098.2285583,2962
1769987098.2291555,66
1769987098.2370336,66
1769987098.2453003,2962
1769987098.2533774,66
1769987098.262714,66
1769987098.262719,2962
1769987098.2766125,1514
1769987098.2804754,2962
1769987098.2860227,2962
1769987098.2941082,66
1769987098.299258,2962
1769987098.3051443,66
1769987098.3057327,66
1769987098.3057358,2962
1769987098.3144033,2962
1769987098.3144472,66
1769987098.3308673,66
1769987098.3313928,2962
1769987098.3452868,66
1769987098.3494668,74
1769987098.3494754,2962
1769987098.3552625,66
1769987098.3574855,74
1769987098.3657756,66
1769987098.3663425,1514
1769987098.3751109,2962
1769987098.3754892,66
1769987098.3759143,2962
1769987098.3955731,2962
1769987098.3958097,2962
1769987098.4041624,2962
1769987098.4090104,66
1769987098.409013,66
1769987098.4095924,2962
1769987098.4211318,66
1769987098.4214244,66
1769987098.421895,66
1769987098.4222019,1514
1769987098.4269679,66
1769987098.4269705,2962
1769987098.4307811,2962
1769987098.4439106,2962
1769987098.4476504,66
1769987098.4480371,2962
1769987098.461769,2962
1769987098.4654937,2962
1769987098.4788258,66
1769987098.4788396,2962
1769987098.4827883,66
1769987098.4827902,74
1769987098.4847631,66
1769987098.4847655,66
1769987098.4852636,74
1769987098.4859855,2962
1769987098.9761486,74
1769987098.9763715,66
1769987098.9762452,2962
1769987098.9884982,2962
1769987098.9886343,2962
1769987098.9976304,2962
1769987099.0022745,2962
1769987099.0138144,66
1769987099.0146358,2962
1769987099.0194495,66
1769987099.0194578,66
1769987099.0194588,66
1769987099.0197928,66
1769987099.0206752,66
1769987099.0206766,2962
1769987099.0314538,66
1769987099.0319636,66
1769987099.0319648,66
1769987099.0323944,2962
1769987099.0399246,2962
1769987099.0501206,2962
1769987099.0545762,66
1769987099.0548427,66
1769987099.0552728,66
1769987099.0556648,2962
1769987099.070908,2962
1769987099.9790156,66
1769987099.9832392,2962
1769987099.9790032,66
1769987099.9793777,66
1769987099.97938,2962
1769987099.9958978,74
1769987099.9959722,2962
1769987099.995892,2962
1769987100.006292,66
1769987100.0063033,66
1769987100.0063047,2962
1769987100.1284585,2962
1769987100.1284761,74
1769987100.1287937,2962
1769987100.576185,74
1769987100.5763426,74
1769987100.5763435,66
1769987100.5763447,66
1769987100.5763464,66
1769987100.576347,66
1769987100.5763478,74
1769987100.5763483,66
1769987100.57619,66
1769987100.5769186,66
1769987100.57692,66
1769987100.5769207,52
1769987100.5769215,66
1769987100.5769224,1514
1769987100.5773141,2962
1769987100.5781744,2962
1769987100.5875258,2962
1769987100.5998638,2962
1769987100.6054173,74
1769987100.6054826,66
1769987100.6054838,66
1769987100.605915,1514
1769987100.6122358,2962
1769987100.614519,2962
1769987100.6292806,66
1769987100.6295655,2962
1769987100.6314914,66
1769987100.6316314,74
1769987100.6323438,66
