ds,y
1781090881.2514062,2962
1781090881.2568264,66
1781090881.2568302,2962
1781090881.2608025,2962
1781090881.2769163,66
1781090881.2769225,2962
1781090881.280507,66
1781090881.2805085,66
1781090881.2984784,66
1781090881.2984807,2962
1781090881.2985964,66
1781090881.3070114,2962
1781090881.319377,2962
1781090881.3194864,66
1781090881.334618,2962
1781090881.3348734,66
1781090881.3505065,1514
1781090881.3505116,2962
1781090881.3547134,2962
1781090881.3692663,66
1781090881.3729002,66
1781090881.373491,1514
1781090881.3735204,66
1781090881.3830082,2962
1781090881.3831015,66
1781090881.4023845,2962
1781090881.402427,66
1781090881.4216478,2962
1781090881.421678,66
1781090881.4409978,66
1781090881.441087,2962
1781090881.4413116,2962
1781090881.4503167,66
1781090881.4611034,66
1781090881.461116,2962
1781090881.461137,2962
1781090881.4718418,66
1781090881.4801438,66
1781090881.4807527,2962
1781090881.4807684,66
1781090881.4942644,2962
1781090881.5004888,66
1781090881.5005012,1514
1781090881.5035057,66
1781090881.5099142,2962
1781090881.5099463,66
1781090881.5295854,2962
1781090881.52972,66
1781090881.5483642,2962
1781090881.5485938,66
1781090881.5682335,52
1781090881.5682495,66
1781090881.5682526,2962
1781090881.5682936,2962
1781090881.577944,66
1781090881.587588,66
1781090881.5878572,2962
1781090881.587909,2962
1781090881.6007175,66
1781090881.6074827,2962
1781090881.607506,66
1781090881.6270235,2962
1781090881.6271427,66
1781090881.6339307,2962
1781090881.645585,66
1781090881.6461537,2962
1781090881.6461866,66
1781090881.665257,74
1781090881.6653392,74
1781090881.6662762,1514
1781090881.6663618,66
1781090881.675456,2962
1781090881.6754663,66
1781090881.694593,2962
1781090881.6946156,66
1781090881.7038689,1514
1781090881.7038727,2962
1781090881.7147212,2962
1781090881.7238433,2962
1781090881.7335722,66
1781090881.7335887,66
1781090881.7364576,2962
1781090881.7420146,66
1781090881.742396,66
1781090881.7432227,74
1781090881.7534277,2962
1781090881.754417,66
1781090881.7725265,2962
1781090881.7727003,66
1781090881.792054,66
1781090881.792068,2962
1781090881.7920954,2962
1781090881.8016672,66
1781090881.811369,66
1781090881.8117068,2962
1781090881.811778,66
1781090881.83097,2962
1781090881.8310492,66
1781090881.8504403,2962
1781090881.850471,66
1781090881.8559546,2962
1781090881.865355,2962
1781090881.8708825,2962
1781090881.8855171,66
1781090881.8888738,66
1781090881.890132,66
1781090881.8901837,2962
1781090881.8902087,66
1781090881.9087265,2962
1781090881.908947,66
1781090881.9121816,2962
1781090881.9303968,66
1781090881.9305105,2962
1781090881.9305553,66
1781090881.9479194,2962
1781090881.9479978,66
1781090881.9636292,2962
1781090881.9673815,2962
1781090881.9728405,1514
1781090881.9834495,2962
1781090881.9869943,66
1781090881.9879582,2962
1781090882.0019648,66
1781090882.0030527,66
1781090882.006363,74
1781090882.0063643,1514
1781090882.0064738,66
1781090882.006762,2962
1781090882.0165405,2962
1781090882.0222008,2962
1781090882.0359085,2962
1781090882.0420437,66
1781090882.0420945,66
1781090882.05526,66
1781090882.0561204,2962
1781090882.056139,2962
1781090882.0658941,66
1781090882.0741572,66
1781090882.0743244,2962
1781090882.0745227,66
1781090882.0750146,2962
1781090882.0854168,66
1781090882.09429,2962
1781090882.0943139,66
1781090882.11384,2962
1781090882.1140106,66
1781090882.1176717,2962
1781090882.1278465,2962
1781090882.1327715,66
1781090882.1335194,2962
1781090882.4976661,2962
1781090882.4976094,66
1781090882.4977827,66
1781090882.5069919,66
1781090882.507184,2962
1781090882.5072293,2962
1781090882.516701,2962
1781090882.5275629,2962
1781090882.535989,66
1781090882.5363507,66
1781090882.5458605,2962
1781090882.545884,66
1781090882.5475874,2962
1781090882.5657203,66
1781090882.5657408,66
1781090882.5657432,2962
1781090882.5657842,66
1781090882.5854623,2962
1781090882.5855074,66
1781090882.6108918,66
1781090882.6109102,1514
1781090882.6109686,78
1781090882.615205,2962
1781090882.615243,66
1781090882.6326334,2962
1781090882.6345685,66
1781090882.6345732,2962
1781090882.6422296,66
1781090882.6534982,2962
1781090882.65352,66
1781090882.65897,2962
1781090882.6765902,2962
1781090882.6766398,66
1781090882.676656,2962
1781090883.1571896,66
1781090883.1572297,66
1781090883.157231,1514
1781090883.1571825,2962
1781090883.15833,2962
1781090883.1670053,66
1781090883.1670141,66
1781090883.1776617,2962
1781090883.178047,66
1781090883.1963701,2962
1781090883.196475,66
1781090883.2153497,66
1781090883.2155066,2962
1781090883.2157254,2962
1781090883.2253275,66
1781090883.2253284,2962
1781090883.2357113,2962
1781090883.2509294,66
1781090883.2543783,66
1781090883.2547727,66
1781090883.2548292,2962
1781090883.2554295,2962
1781090883.263993,66
1781090883.2745643,2962
1781090883.274642,66
1781090883.2937527,66
1781090883.2938607,2962
1781090883.2939024,66
1781090883.3137772,2962
1781090883.3138282,66
1781090883.3346214,2962
1781090883.3347247,66
1781090883.3552055,66
1781090883.3552847,2962
1781090883.35533,2962
1781090883.3648026,66
1781090883.3667262,2962
1781090883.3719728,66
1781090883.3719804,2962
1781090883.386446,2962
1781090883.396519,2962
1781090883.4070022,66
1781090883.4070358,66
1781090883.4173307,66
1781090883.4174547,2962
1781090883.4174967,2962
1781090883.4269662,66
1781090883.4308705,2962
1781090883.4311802,66
1781090883.449544,2962
1781090883.449737,66
1781090883.4688537,66
1781090883.4688575,66
1781090883.4688907,2962
1781090883.4694579,66
1781090883.4701545,2962
1781090883.479676,66
1781090883.489409,2962
1781090883.489456,66
1781090883.509127,1514
1781090883.5092573,66
1781090883.5183103,2962
1781090883.5183682,66
1781090883.5421214,2962
1781090883.5422,66
1781090883.5568662,2962
1781090883.556902,66
1781090883.5738392,1514
1781090883.5738487,2962
1781090883.576603,2962
1781090883.59351,2962
1781090883.6038113,66
1781090883.6038463,2962
1781090883.612199,66
1781090883.6122072,2962
1781090883.6150095,66
1781090883.615018,66
1781090883.6156027,2962
1781090883.6356966,2962
1781090883.6356945,66
1781090883.6357136,66
1781090883.6357603,66
1781090883.6565094,2962
1781090883.6565814,66
1781090883.6734493,66
1781090883.6735315,2962
1781090883.6735594,2962
1781090883.6873724,66
1781090883.6933358,2962
1781090883.693379,66
1781090883.7184277,66
1781090883.7188706,2962
1781090883.7189085,2962
1781090883.7287657,66
1781090883.7318418,2962
1781090883.7318647,66
1781090883.750894,66
1781090883.7510314,2962
1781090883.759935,66
1781090883.7599475,52
1781090883.7599487,2962
1781090883.760353,66
1781090883.7710857,2962
1781090883.7716832,1570
1781090883.780817,66
1781090883.7816715,66
1781090883.7820785,2962
1781090883.7820945,66
1781090883.8119419,66
1781090883.8119624,2962
1781090883.8120165,2962
1781090883.8215654,2962
1781090883.8215628,66
1781090883.8215637,2962
1781090883.8408916,2962
1781090883.840898,66
1781090883.8429384,66
1781090883.8429604,66
1781090883.861068,66
1781090883.8610835,2962
1781090883.8611193,2962
1781090883.8706365,66
1781090883.8803391,66
1781090883.8803499,2962
1781090883.8803751,66
1781090883.9006975,1514
1781090883.900744,66
1781090883.9098947,2962
1781090883.9099407,66
1781090883.928271,2962
1781090883.9283016,66
1781090883.9382188,2962
1781090883.957684,2962
1781090883.9576807,1514
1781090883.957694,2962
1781090883.968009,66
1781090883.968012,66
1781090883.968018,2962
1781090883.9772956,66
1781090883.9773097,2962
1781090883.9890532,66
1781090883.989068,2962
1781090883.9965587,66
1781090883.9965594,66
1781090884.4928455,2962
1781090884.492821,66
1781090884.4943688,66
1781090884.4989936,2962
1781090884.5022924,66
1781090884.502653,2962
1781090884.5085654,66
1781090884.521954,2962
1781090884.5219784,66
1781090884.5412526,66
1781090884.5412605,66
1781090884.54134,1514
1781090884.541345,2962
1781090884.541949,2962
1781090884.5603886,66
1781090884.5606976,2962
1781090884.5617113,66
1781090884.5617244,2962
1781090884.5899825,2962
1781090884.58998,1570
1781090884.590444,66
1781090884.5909452,66
1781090884.6001427,66
1781090884.6005113,66
1781090884.6010807,2962
1781090884.601094,66
1781090884.6203425,2962
1781090884.6203752,66
1781090884.6413674,66
1781090884.6413846,2962
1781090884.6416686,2962
1781090884.651085,66
1781090884.6591818,66
1781090884.6592722,54
1781090884.6595242,66
1781090884.6618853,2962
1781090884.6619158,66
1781090884.6791706,1514
1781090884.6791995,66
1781090884.6886086,2962
1781090884.6886227,66
1781090884.7135253,66
1781090884.7135313,66
1781090884.7135322,2962
1781090884.7135584,2962
1781090884.7230644,66
1781090884.7285058,66
1781090884.7285137,66
1781090884.7285924,2962
1781090884.7294395,2962
1781090884.7448137,66
1781090884.7487922,2962
1781090884.7488484,66
1781090884.7679644,66
1781090884.7679775,2962
1781090884.7680225,66
1781090884.7680342,66
1781090884.786429,2962
1781090884.7870262,66
1781090884.7876868,2962
1781090884.795845,2962
1781090884.8076117,2962
1781090884.8152628,66
1781090884.8152704,66
1781090885.496102,2962
1781090885.4964688,66
1781090885.5059288,66
1781090885.5059333,2962
1781090885.5059977,66
1781090885.5225306,1514
1781090885.5225375,2962
1781090885.526043,66
1781090885.5260556,2962
1781090885.5492308,66
1781090885.549248,2962
1781090885.549227,2962
1781090885.560883,66
1781090885.5615299,66
1781090885.561532,66
1781090885.5651228,2962
1781090885.5651655,66
1781090885.5842772,2962
1781090885.5843134,66
1781090885.602185,2962
1781090885.6031284,66
1781090885.603138,66
1781090885.6043022,2962
1781090885.6129,2962
1781090885.6235082,2962
1781090885.6338904,66
1781090885.6339123,66
1781090885.6425214,1514
1781090885.6425598,66
1781090885.653626,2962
1781090885.6536567,66
1781090885.6548467,2962
1781090885.671738,66
1781090885.6717563,66
1781090885.671758,66
1781090885.6727157,2962
1781090885.67274,66
1781090885.6994407,2962
1781090885.6995068,66
1781090885.7129004,54
1781090885.7129242,2962
1781090885.7129867,66
1781090885.720651,2962
1781090885.7309585,2962
1781090885.7305305,2962
1781090885.753127,66
1781090885.7531552,66
1781090885.7531588,2962
1781090885.7531185,66
1781090885.753259,66
1781090885.769747,2962
1781090885.7721279,66
1781090885.7879355,1514
1781090885.7879472,2962
1781090885.7896116,2962
1781090885.8078945,2962
1781090885.8087711,66
1781090885.8087754,2962
1781090885.8358836,2962
1781090885.835876,66
1781090885.8359244,66
1781090885.8359785,66
1781090885.8470235,66
1781090885.8478155,66
1781090885.8478198,2962
1781090885.8478649,66
1781090885.8479977,2962
1781090885.8678775,2962
1781090885.867916,66
1781090885.886564,2962
1781090885.8866117,66
1781090886.2841291,66
1781090886.2844088,66
1781090886.2844102,2962
1781090886.2844486,2962
1781090886.2942617,66
1781090886.2942529,66
1781090886.2943513,2962
1781090886.2946572,2962
1781090886.313345,66
1781090886.3141708,2962
1781090886.3141913,66
1781090886.3333647,1514
1781090886.3334038,66
1781090886.3371532,2962
1781090886.3517637,2962
1781090886.3518038,66
1781090886.3550637,2962
1781090886.3621662,52
1781090886.3621788,2962
1781090886.3661253,66
1781090886.3818243,2962
1781090886.3818622,66
1781090886.40089,66
1781090886.4012632,2962
1781090886.401283,66
1781090886.4138691,1514
1781090886.4138718,2962
1781090886.5028055,66
1781090886.5029023,66
1781090886.5029054,2962
1781090886.5031426,66
1781090886.5133321,1514
1781090886.5133748,66
1781090886.5234394,2962
1781090886.523648,66
1781090886.5460496,2962
1781090886.546278,66
1781090886.5625083,2962
1781090886.5626888,66
1781090886.5725436,2962
1781090887.4985409,66
1781090887.500075,2962
1781090887.498617,2962
1781090887.5098243,66
1781090887.5113919,2962
1781090887.5098903,66
1781090887.5115573,66
1781090887.531119,2962
1781090887.5312204,66
1781090887.54842,2962
1781090887.548559,66
1781090887.5618489,2962
1781090887.5690715,66
1781090887.569084,66
1781090887.5690858,2962
1781090887.5709822,2962
1781090887.5877998,66
1781090887.5879,2962
1781090887.5906656,66
1781090887.590667,66
1781090887.6076486,2962
1781090887.6076858,66
1781090887.6276877,66
1781090887.6277866,1514
1781090887.627812,2962
1781090887.6366775,2962
1781090887.6372032,66
1781090887.6376107,66
1781090887.644365,2962
1781090887.656557,2962
1781090887.6574016,66
1781090887.6751964,2962
1781090887.6752195,66
1781090887.6944222,66
1781090887.6946838,66
1781090887.6950862,2962
1781090887.6951072,66
1781090887.7144518,2962
1781090887.7145185,66
1781090887.7336166,2962
1781090887.7336545,66
1781090887.7416768,1514
1781090887.741682,2962
1781090887.7530694,2962
1781090887.7604182,2962
1781090887.7721193,66
1781090887.7723842,2962
1781090887.7798867,66
1781090887.780435,66
1781090887.7917812,66
1781090887.792336,2962
1781090887.7923985,66
1781090887.8114934,2962
1781090887.811516,66
1781090887.8184872,2962
1781090887.8306353,2962
1781090887.8306584,66
1781090887.8497984,2962
1781090887.8498147,66
1781090887.8602839,2962
1781090887.8689992,66
1781090887.8696535,66
1781090887.8701336,1514
1781090887.8701549,66
1781090887.8803165,2962
1781090887.880376,66
1781090887.9000616,2962
1781090887.9000866,66
1781090887.9185078,2962
1781090887.91853,66
1781090887.9378295,66
1781090887.9378493,2962
1781090887.937875,2962
1781090887.9571273,2962
1781090887.9571214,66
1781090887.957887,66
1781090887.9765453,66
1781090887.979453,2962
1781090887.9794815,2962
1781090887.9887128,66
1781090887.9960284,2962
1781090887.99606,66
1781090888.0150208,66
1781090888.01509,2962
1781090888.0164604,2962
1781090888.0245218,66
1781090888.0348153,2962
1781090888.0349216,66
1781090888.0539548,2962
1781090888.0539951,66
1781090888.0731866,66
1781090888.073254,1514
1781090888.073259,2962
1781090888.0741806,2962
1781090888.092061,66
1781090888.0929,1514
1781090888.092921,66
1781090888.0966809,2962
1781090888.1026003,2962
1781090888.1121035,66
1781090888.1222467,2962
1781090888.1222737,66
1781090888.145335,66
1781090888.145398,2962
1781090888.1454668,66
1781090888.1459186,2962
1781090888.1605418,66
1781090888.161514,2962
1781090888.1615326,66
1781090888.1801713,2962
1781090888.18019,66
1781090888.199416,66
1781090888.1994882,2962
1781090888.2003794,66
1781090888.2003937,2962
1781090888.2086823,66
1781090888.2196574,2962
1781090888.219799,66
1781090888.2390995,2962
1781090888.2391887,66
1781090888.258341,2962
1781090888.2584233,66
1781090888.2732346,2962
1781090888.2773335,66
1781090888.2778647,2962
1781090888.281359,2962
1781090888.297669,2962
1781090888.3010716,66
1781090888.3031309,66
1781090888.3178136,66
1781090888.318764,2962
1781090888.318842,66
1781090888.3188767,2962
1781090888.3356547,2962
1781090888.336116,66
1781090888.3363338,2962
1781090888.3480911,66
1781090888.3568895,2962
1781090888.3581922,66
1781090888.3746915,1514
1781090888.3758535,66
1781090888.3844826,2962
1781090888.3852825,66
1781090888.3870327,2962
1781090888.4039268,66
1781090888.4053078,2962
1781090888.4055367,66
1781090888.4234955,2962
1781090888.4235098,66
1781090888.4428682,66
1781090888.44309,1514
1781090888.4431198,2962
1781090888.453015,2962
1781090888.4532564,66
1781090888.4719145,2962
1781090888.472312,66
1781090888.4911687,66
1781090888.4913223,2962
1781090888.4916701,66
1781090888.4921649,2962
1781090888.5008056,2962
1781090888.5113785,2962
1781090888.5205808,66
1781090888.5205824,66
1781090888.5305161,2962
1781090888.5317192,66
1781090888.5443192,2962
1781090888.5497122,66
1781090888.550037,2962
1781090888.5535955,66
1781090888.569775,66
1781090888.569897,52
1781090888.5702102,2962
1781090888.570248,1514
1781090888.5702553,2962
1781090888.589591,2962
1781090888.589586,66
1781090888.5899253,66
1781090888.6090288,66
1781090888.6091053,2962
1781090888.6091464,66
1781090888.6286592,66
1781090888.6286721,2962
1781090888.6287034,66
1781090888.64846,2962
1781090888.6485355,66
1781090888.6652982,2962
1781090888.6672246,1514
1781090888.6746135,2962
1781090888.6770492,74
1781090888.6770608,2962
1781090888.6941059,74
1781090888.6941073,66
1781090888.696371,66
1781090888.6969218,2962
1781090888.6970491,66
1781090888.7160838,66
1781090888.7161996,2962
1781090888.7170084,66
1781090888.717016,2962
1781090888.725576,66
1781090888.737369,2962
1781090888.7373977,66
1781090888.7564912,2962
1781090888.7566807,66
1781090888.7746396,2962
1781090888.7747166,66
1781090888.7903194,2962
1781090888.7942538,66
1781090888.7942622,2962
1781090888.799868,2962
1781090889.5118835,2962
1781090889.5118985,66
1781090889.5126276,66
1781090889.5217276,66
1781090889.5217304,2962
1781090889.5217614,66
1781090889.5402937,74
1781090889.541055,2962
1781090889.5412154,66
1781090889.7032135,66
1781090889.7032444,66
1781090889.703246,1514
1781090889.7034466,2962
1781090889.7035227,1514
1781090889.7127757,2962
1781090889.7134526,2962
1781090889.732212,66
1781090889.732225,66
1781090889.732999,2962
1781090889.7330046,66
1781090889.7330291,66
1781090889.7521162,2962
1781090889.7521508,66
1781090889.7521858,2962
1781090889.7747538,66
1781090889.775323,2962
1781090889.7753932,66
1781090889.7908776,66
1781090889.7909703,1514
1781090889.791003,2962
1781090889.8011134,2962
1781090889.8011096,78
1781090889.8012633,66
1781090889.8205705,2962
1781090889.8206015,66
1781090889.8396118,66
1781090889.8397107,2962
1781090889.8397336,2962
1781090889.8490028,66
1781090889.8591728,74
1781090889.8592384,66
1781090889.8593137,66
1781090889.8595815,2962
1781090889.8601723,2962
1781090889.8692918,2962
1781090889.8790557,2962
1781090889.888483,66
1781090889.8887622,66
1781090889.9017317,2962
1781090889.9017756,66
1781090889.9267914,2962
1781090889.9268236,66
1781090889.9269347,2962
1781090889.937368,2962
1781090889.9373662,2962
1781090889.9580927,66
1781090889.958104,2962
1781090889.958091,66
1781090889.9581594,66
1781090890.5073023,2962
1781090890.5094342,66
1781090891.5120575,2962
1781090891.5114596,2962
1781090891.5215838,66
1781090891.5220244,2962
1781090891.5215664,66
1781090891.522088,66
1781090891.5409691,66
1781090891.5412214,66
1781090891.541282,2962
1781090891.5423017,52
1781090891.5423048,2962
1781090891.5506115,66
1781090891.5546713,1514
1781090891.5609112,2962
1781090891.561586,66
1781090891.5626538,2962
1781090891.5799992,2962
1781090891.5813975,2962
1781090891.5996497,66
1781090891.5996728,66
1781090891.601446,2962
1781090891.6014824,66
1781090891.6033256,2962
1781090891.6199083,1514
1781090891.6199934,78
1781090891.6354313,66
1781090891.6355562,2962
1781090891.635676,66
1781090891.6497989,2962
1781090891.649862,66
1781090891.668194,66
1781090891.668332,66
1781090891.6692345,2962
1781090891.669273,66
1781090891.6974075,1514
1781090891.697607,2962
1781090891.6976604,66
1781090891.6976788,66
1781090891.7183278,2962
1781090891.7183747,66
1781090891.7184024,2962
1781090891.7286782,2962
1781090891.739133,2962
1781090891.7498503,66
1781090891.7531216,2962
1781090891.755711,66
1781090891.756229,66
1781090891.7562306,66
1781090891.75683,2962
1781090891.7700977,2962
1781090891.7760742,66
1781090891.7765188,2962
1781090891.7911866,66
1781090891.791195,66
1781090891.801879,66
1781090891.8019369,2962
1781090891.802006,66
1781090891.8156712,2962
1781090891.8158386,66
1781090891.8231642,2962
1781090891.8331525,2962
1781090891.8435757,2962
1781090891.854033,2962
1781090891.8540313,66
1781090891.8540788,66
1781090891.8747149,66
1781090891.8748097,2962
1781090891.8748615,2962
1781090891.8852394,66
1781090891.88525,70
1781090891.892664,1514
1781090891.8926861,66
1781090891.906341,2962
1781090891.9064565,66
1781090891.9274213,66
1781090891.927444,1514
1781090891.9274673,2962
1781090891.9374666,2962
1781090891.9375436,66
1781090891.937569,66
1781090891.9511065,2962
1781090891.9512513,66
1781090891.9702702,66
1781090891.9707496,2962
1781090891.9707797,2962
1781090891.9804013,66
1781090891.983505,2962
1781090891.9902594,66
1781090891.9904106,66
1781090891.9904146,2962
1781090892.000898,2962
1781090892.010225,70
1781090892.0103548,66
1781090892.0111294,2962
1781090892.0193872,66
1781090892.0193973,66
1781090892.0320978,66
1781090892.0321212,2962
1781090892.0327787,2962
1781090892.0422642,66
1781090892.0495927,2962
1781090892.049633,66
1781090892.0739276,2962
1781090892.0741477,66
1781090892.0890613,2962
1781090892.0892458,66
1781090892.0951512,1514
1781090892.0953856,2962
1781090892.1080804,66
1781090892.1088853,66
1781090892.1088877,2962
1781090892.114395,2962
1781090892.1275558,2962
1781090892.1333666,2962
1781090892.146666,2962
1781090892.1529148,66
1781090892.1529167,66
1781090892.1532314,66
1781090892.1664836,66
1781090892.1665583,2962
1781090892.1667323,2962
1781090892.1775825,66
1781090892.1881065,66
1781090892.188119,2962
1781090892.188255,66
1781090892.203031,2962
1781090892.205183,2962
1781090892.2195308,66
1781090892.2299082,66
1781090892.2299273,2962
1781090892.2299638,2962
1781090892.2402685,66
1781090892.244329,1514
1781090892.2588735,2962
1781090892.2590194,66
1781090892.2731264,66
1781090892.273192,2962
1781090892.273423,2962
1781090892.2825227,66
1781090892.2857845,2962
1781090892.292679,2962
1781090892.3022342,66
1781090892.3122537,66
1781090892.312315,66
1781090892.3132937,2962
1781090892.3134165,66
1781090892.3136444,2962
1781090892.3342187,2962
1781090892.3343828,66
1781090892.3517323,66
1781090892.3517475,66
1781090892.3524003,2962
1781090892.35245,66
1781090892.375738,2962
1781090892.37584,66
1781090892.390782,2962
1781090892.3908584,66
1781090892.3915322,2962
1781090892.4099145,66
1781090892.4102023,2962
1781090892.4102135,2962
1781090892.4206917,66
1781090892.438699,2962
1781090892.4389517,66
1781090892.449072,66
1781090892.4496303,2962
1781090892.4496703,2962
1781090892.4597766,66
1781090892.4689763,2962
1781090892.4695818,66
1781090892.4883113,66
1781090892.4884317,2962
1781090892.488779,1514
1781090892.4887898,2962
1781090892.5093195,66
1781090892.5097995,2962
1781090892.509449,66
1781090892.509848,2962
1781090892.5274541,66
1781090892.5275536,2962
1781090892.5275447,66
1781090892.5275564,2962
1781090893.5058656,2962
1781090893.5058692,66
1781090893.5063334,66
1781090893.5151608,66
1781090893.5153763,2962
1781090893.515896,2962
1781090893.5338426,66
1781090893.5351305,1514
1781090893.535277,66
1781090893.544796,66
1781090893.5458047,2962
1781090893.5459278,66
1781090893.5654702,52
1781090893.565553,66
1781090893.565555,2962
1781090893.5655947,66
1781090893.5662165,66
1781090893.5862744,66
1781090893.5864236,1514
1781090893.586447,2962
1781090893.5967865,2962
1781090893.5968516,66
1781090893.5968916,66
1781090893.604681,2962
1781090893.6177926,66
1781090893.6179469,66
1781090893.6179495,2962
1781090893.6177964,2962
1781090894.5043914,2962
1781090894.5043957,66
1781090894.5067341,66
1781090894.5147607,2962
1781090894.5154977,66
1781090894.5336568,66
1781090894.5336933,66
1781090894.5336947,52
1781090894.5343428,66
1781090894.5343466,2962
1781090894.5344105,2962
1781090894.544839,66
1781090894.553947,2962
1781090894.5540118,66
1781090894.5745962,2962
1781090894.5746677,66
1781090894.5926132,2962
1781090894.592754,66
1781090894.5989246,2962
1781090894.6095579,2962
1781090894.6123915,66
1781090894.6125288,66
1781090894.6125338,2962
1781090894.632318,2962
1781090894.632316,2962
1781090894.6468973,66
1781090894.6469002,66
1781090894.6513612,66
1781090894.6513753,2962
1781090894.651414,66
1781090894.67142,2962
1781090894.671466,66
1781090894.6896873,66
1781090894.694395,2962
1781090894.6944795,66
1781090894.7093115,66
1781090894.709407,2962
1781090894.7100227,2962
1781090894.718715,66
1781090894.7190728,2962
1781090894.7291539,1514
1781090894.738339,2962
1781090894.738586,2962
1781090894.757776,2962
1781090894.7577732,66
1781090894.757848,66
1781090894.7588959,66
1781090894.7771122,66
1781090894.7776563,2962
1781090894.777681,66
1781090894.7984238,2962
1781090894.798564,66
1781090894.7986028,2962
1781090894.8083756,1514
1781090894.815948,66
1781090894.8163762,2962
1781090894.8178778,2962
1781090894.8363433,66
1781090894.8364584,2962
1781090894.8369858,66
1781090894.8376985,66
1781090894.8508818,1514
1781090894.850887,2962
